Sat ephemeris file created in MATLAB using delkep_wrapper.m @ 23-Jan-2017 22:16:39
sat13


      Time (UTCG)              x (km)          y (km)          z (km)   
15 Mar 2012 01:16:00.000     5817.868686     3798.145063     -647.383078 
15 Mar 2012 01:17:00.000     5874.074413     3761.386248     -199.574800 
15 Mar 2012 01:18:00.000     5905.544492     3708.788650      249.073921 
15 Mar 2012 01:19:00.000     5912.146773     3640.573174      696.673750 
15 Mar 2012 01:20:00.000     5893.853820     3557.026496     1141.339769 
15 Mar 2012 01:21:00.000     5850.743030     3458.499852     1581.199414 
15 Mar 2012 01:22:00.000     5782.996301     3345.407564     2014.400364 
15 Mar 2012 01:23:00.000     5690.899267     3218.225302     2439.118336 
15 Mar 2012 01:24:00.000     5574.840093     3077.488074     2853.564772 
15 Mar 2012 01:25:00.000     5435.307840     2923.787984     3255.994367 
15 Mar 2012 01:26:00.000     5272.890403     2757.771737     3644.712425 
15 Mar 2012 01:27:00.000     5088.272033     2580.137918     4018.081987 
15 Mar 2012 01:28:00.000     4882.230458     2391.634054     4374.530732 
15 Mar 2012 01:29:00.000     4655.633602     2193.053465     4712.557594 
15 Mar 2012 01:30:00.000     4409.435933     1985.231929     5030.739086 
15 Mar 2012 01:31:00.000     4144.674441     1769.044164     5327.735292 
15 Mar 2012 01:32:00.000     3862.464268     1545.400143     5602.295511 
15 Mar 2012 01:33:00.000     3563.994015     1315.241267     5853.263524 
15 Mar 2012 01:34:00.000     3250.520735     1079.536402     6079.582463 
15 Mar 2012 01:35:00.000     2923.364636      839.277799     6280.299260 
15 Mar 2012 01:36:00.000     2583.903523      595.476916     6454.568664 
15 Mar 2012 01:37:00.000     2233.566997      349.160166     6601.656797 
15 Mar 2012 01:38:00.000     1873.830430      101.364587     6720.944246 
15 Mar 2012 01:39:00.000     1506.208758     -146.866518     6811.928671 
15 Mar 2012 01:40:00.000     1132.250093     -394.487976     6874.226922 
15 Mar 2012 01:41:00.000      753.529212     -640.457143     6907.576651 
15 Mar 2012 01:42:00.000      371.640919     -883.738296     6911.837416 
15 Mar 2012 01:43:00.000      -11.806664    -1123.306993     6886.991274 
15 Mar 2012 01:44:00.000     -395.198878    -1358.154390     6833.142858 
15 Mar 2012 01:45:00.000     -776.921317    -1587.291483     6750.518930 
15 Mar 2012 01:46:00.000    -1155.366632    -1809.753280     6639.467435 
15 Mar 2012 01:47:00.000    -1528.941296    -2024.602858     6500.456030 
15 Mar 2012 01:48:00.000    -1896.072316    -2230.935316     6334.070113 
15 Mar 2012 01:49:00.000    -2255.213855    -2427.881581     6141.010366 
15 Mar 2012 01:50:00.000    -2604.853741    -2614.612071     5922.089793 
15 Mar 2012 01:51:00.000    -2943.519834    -2790.340189     5678.230307 
15 Mar 2012 01:52:00.000    -3269.786227    -2954.325637     5410.458842 
15 Mar 2012 01:53:00.000    -3582.279243    -3105.877531     5119.903026 
15 Mar 2012 01:54:00.000    -3879.683228    -3244.357318     4807.786440 
15 Mar 2012 01:55:00.000    -4160.746080    -3369.181463     4475.423460 
15 Mar 2012 01:56:00.000    -4424.284529    -3479.823905     4124.213720 
15 Mar 2012 01:57:00.000    -4669.189113    -3575.818282     3755.636225 
15 Mar 2012 01:58:00.000    -4894.428853    -3656.759887     3371.243115 
15 Mar 2012 01:59:00.000    -5099.055587    -3722.307384     2972.653136 
15 Mar 2012 02:00:00.000    -5282.207970    -3772.184239     2561.544816 
15 Mar 2012 02:01:00.000    -5443.115091    -3806.179891     2139.649401 
15 Mar 2012 02:02:00.000    -5581.099723    -3824.150642     1708.743563 
15 Mar 2012 02:03:00.000    -5695.581172    -3826.020261     1270.641920 
15 Mar 2012 02:04:00.000    -5786.077722    -3811.780308      827.189390 
15 Mar 2012 02:05:00.000    -5852.208660    -3781.490175      380.253427 
15 Mar 2012 02:06:00.000    -5893.695877    -3735.276835      -68.283847 
15 Mar 2012 02:07:00.000    -5910.365042    -3673.334311     -516.533566 
15 Mar 2012 02:08:00.000    -5902.146328    -3595.922861     -962.608075 
15 Mar 2012 02:09:00.000    -5869.074712    -3503.367886    -1404.628881 
15 Mar 2012 02:10:00.000    -5811.289819    -3396.058559    -1840.734559 
15 Mar 2012 02:11:00.000    -5729.035337    -3274.446193    -2269.088594 
15 Mar 2012 02:12:00.000    -5622.657988    -3139.042339    -2687.887118 
15 Mar 2012 02:13:00.000    -5492.606067    -2990.416636    -3095.366497 
15 Mar 2012 02:14:00.000    -5339.427551    -2829.194414    -3489.810770 
15 Mar 2012 02:15:00.000    -5163.767794    -2656.054063    -3869.558863 
15 Mar 2012 02:16:00.000    -4966.366802    -2471.724181    -4233.011596 
15 Mar 2012 02:17:00.000    -4748.056122    -2276.980504    -4578.638407 
15 Mar 2012 02:18:00.000    -4509.755335    -2072.642641    -4904.983803 
15 Mar 2012 02:19:00.000    -4252.468184    -1859.570631    -5210.673490 
15 Mar 2012 02:20:00.000    -3977.278346    -1638.661316    -5494.420157 
15 Mar 2012 02:21:00.000    -3685.344866    -1410.844569    -5755.028900 
15 Mar 2012 02:22:00.000    -3377.897278    -1177.079381    -5991.402250 
15 Mar 2012 02:23:00.000    -3056.230427     -938.349821    -6202.544801 
15 Mar 2012 02:24:00.000    -2721.699010     -695.660898    -6387.567395 
15 Mar 2012 02:25:00.000    -2375.711878     -450.034326    -6545.690872 
15 Mar 2012 02:26:00.000    -2019.726099     -202.504224    -6676.249346 
15 Mar 2012 02:27:00.000    -1655.240822       45.887238    -6778.693015 
15 Mar 2012 02:28:00.000    -1283.790962      294.094227    -6852.590471 
15 Mar 2012 02:29:00.000     -906.940740      541.071647    -6897.630519 
15 Mar 2012 02:30:00.000     -526.277095      785.779545    -6913.623488 
15 Mar 2012 02:31:00.000     -143.402999     1027.187488    -6900.502029 
15 Mar 2012 02:32:00.000      240.069293     1264.278899    -6858.321399 
15 Mar 2012 02:33:00.000      622.525029     1496.055341    -6787.259227 
15 Mar 2012 02:34:00.000     1002.353761     1721.540723    -6687.614768 
15 Mar 2012 02:35:00.000     1377.956130     1939.785405    -6559.807642 
15 Mar 2012 02:36:00.000     1747.750592     2149.870203    -6404.376066 
15 Mar 2012 02:37:00.000     2110.180088     2350.910257    -6221.974588 
15 Mar 2012 02:38:00.000     2463.718591     2542.058762    -6013.371331 
15 Mar 2012 02:39:00.000     2806.877537     2722.510529    -5779.444759 
15 Mar 2012 02:40:00.000     3138.212089     2891.505381    -5521.179976 
15 Mar 2012 02:41:00.000     3456.327224     3048.331354    -5239.664578 
15 Mar 2012 02:42:00.000     3759.883602     3192.327696    -4936.084074 
15 Mar 2012 02:43:00.000     4047.603212     3322.887654    -4611.716892 
15 Mar 2012 02:44:00.000     4318.274742     3439.461025    -4267.928997 
15 Mar 2012 02:45:00.000     4570.758690     3541.556480    -3906.168137 
15 Mar 2012 02:46:00.000     4803.992152     3628.743632    -3527.957748 
15 Mar 2012 02:47:00.000     5016.993304     3700.654851    -3134.890537 
15 Mar 2012 02:48:00.000     5208.865529     3756.986814    -2728.621776 
15 Mar 2012 02:49:00.000     5378.801195     3797.501785    -2310.862331 
15 Mar 2012 02:50:00.000     5526.085053     3822.028618    -1883.371458 
15 Mar 2012 02:51:00.000     5650.097248     3830.463479    -1447.949391 
15 Mar 2012 02:52:00.000     5750.315928     3822.770287    -1006.429767 
15 Mar 2012 02:53:00.000     5826.319439     3798.980867     -560.671898 
15 Mar 2012 02:54:00.000     5877.788100     3759.194820     -112.552945 
15 Mar 2012 02:55:00.000     5904.505547     3703.579106      336.039986 
15 Mar 2012 02:56:00.000     5906.359641     3632.367339      783.217797 
15 Mar 2012 02:57:00.000     5883.342944     3545.858813     1227.097347 
15 Mar 2012 02:58:00.000     5835.552742     3444.417237     1665.809383 
15 Mar 2012 02:59:00.000     5763.190639     3328.469213     2097.506417 
15 Mar 2012 03:00:00.000     5666.561703     3198.502434     2520.370500 
15 Mar 2012 03:01:00.000     5546.073182     3055.063640     2932.620880 
15 Mar 2012 03:02:00.000     5402.232788     2898.756313     3332.521501 
15 Mar 2012 03:03:00.000     5235.646555     2730.238140     3718.388316 
15 Mar 2012 03:04:00.000     5047.016287     2550.218246     4088.596373 
15 Mar 2012 03:05:00.000     4837.136605     2359.454210     4441.586666 
15 Mar 2012 03:06:00.000     4606.891591     2158.748875     4775.872692 
15 Mar 2012 03:07:00.000     4357.251075     1948.946972     5090.046718 
15 Mar 2012 03:08:00.000     4089.266539     1730.931561     5382.785703 
15 Mar 2012 03:09:00.000     3804.066696     1505.620319     5652.856874 
15 Mar 2012 03:10:00.000     3502.852733     1273.961674     5899.122917 
15 Mar 2012 03:11:00.000     3186.893253     1036.930813     6120.546765 
15 Mar 2012 03:12:00.000     2857.518929      795.525576     6316.195963 
15 Mar 2012 03:13:00.000     2516.116904      550.762259     6485.246601 
15 Mar 2012 03:14:00.000     2164.124946      303.671332     6626.986778 
15 Mar 2012 03:15:00.000     1803.025397       55.293101     6740.819602 
15 Mar 2012 03:16:00.000     1434.338925     -193.326670     6826.265704 
15 Mar 2012 03:17:00.000     1059.618124     -441.141164     6882.965256 
15 Mar 2012 03:18:00.000      680.440974     -687.106917     6910.679487 
15 Mar 2012 03:19:00.000      298.404198     -930.188213     6909.291688 
15 Mar 2012 03:20:00.000      -84.883465    -1169.361446     6878.807703 
15 Mar 2012 03:21:00.000     -467.808031    -1403.619427     6819.355905 
15 Mar 2012 03:22:00.000     -848.757070    -1631.975629     6731.186656 
15 Mar 2012 03:23:00.000    -1226.126492    -1853.468339     6614.671251 
15 Mar 2012 03:24:00.000    -1598.327308    -2067.164711     6470.300355 
15 Mar 2012 03:25:00.000    -1963.792313    -2272.164691     6298.681940 
15 Mar 2012 03:26:00.000    -2320.982690    -2467.604812     6100.538719 
15 Mar 2012 03:27:00.000    -2668.394489    -2652.661827     5876.705106 
15 Mar 2012 03:28:00.000    -3004.564956    -2826.556179     5628.123702 
15 Mar 2012 03:29:00.000    -3328.078697    -2988.555287     5355.841325 
15 Mar 2012 03:30:00.000    -3637.573631    -3137.976626     5061.004602 
15 Mar 2012 03:31:00.000    -3931.746732    -3274.190609     4744.855140 
15 Mar 2012 03:32:00.000    -4209.359507    -3396.623237     4408.724298 
15 Mar 2012 03:33:00.000    -4469.243219    -3504.758517     4054.027578 
15 Mar 2012 03:34:00.000    -4710.303798    -3598.140637     3682.258668 
15 Mar 2012 03:35:00.000    -4931.526455    -3676.375890     3294.983149 
15 Mar 2012 03:36:00.000    -5131.979949    -3739.134330     2893.831903 
15 Mar 2012 03:37:00.000    -5310.820507    -3786.151166     2480.494246 
15 Mar 2012 03:38:00.000    -5467.295380    -3817.227878     2056.710812 
15 Mar 2012 03:39:00.000    -5600.746008    -3832.233057     1624.266223 
15 Mar 2012 03:40:00.000    -5710.610790    -3831.102959     1184.981577 
15 Mar 2012 03:41:00.000    -5796.427452    -3813.841774      740.706775 
15 Mar 2012 03:42:00.000    -5857.834990    -3780.521616      293.312732 
15 Mar 2012 03:43:00.000    -5894.575185    -3731.282217     -155.316499 
15 Mar 2012 03:44:00.000    -5906.493697    -3666.330342     -603.291667 
15 Mar 2012 03:45:00.000    -5893.540706    -3585.938924    -1048.726273 
15 Mar 2012 03:46:00.000    -5855.771121    -3490.445912    -1489.744516 
15 Mar 2012 03:47:00.000    -5793.344353    -3380.252854    -1924.489195 
15 Mar 2012 03:48:00.000    -5706.523635    -3255.823208    -2351.129528 
15 Mar 2012 03:49:00.000    -5595.674917    -3117.680390    -2767.868860 
15 Mar 2012 03:50:00.000    -5461.265321    -2966.405576    -3172.952232 
15 Mar 2012 03:51:00.000    -5303.861174    -2802.635257    -3564.673769 
15 Mar 2012 03:52:00.000    -5124.125620    -2627.058555    -3941.383868 
15 Mar 2012 03:53:00.000    -4922.815828    -2440.414331    -4301.496138 
15 Mar 2012 03:54:00.000    -4700.779802    -2243.488072    -4643.494087 
15 Mar 2012 03:55:00.000    -4458.952808    -2037.108584    -4965.937503 
15 Mar 2012 03:56:00.000    -4198.353435    -1822.144507    -5267.468523 
15 Mar 2012 03:57:00.000    -3920.079304    -1599.500656    -5546.817350 
15 Mar 2012 03:58:00.000    -3625.302445    -1370.114214    -5802.807599 
15 Mar 2012 03:59:00.000    -3315.264363    -1134.950790    -6034.361252 
15 Mar 2012 04:00:00.000    -2991.270805     -895.000346    -6240.503198 
15 Mar 2012 04:01:00.000    -2654.686265     -651.273038    -6420.365338 
15 Mar 2012 04:02:00.000    -2306.928235     -404.794960    -6573.190243 
15 Mar 2012 04:03:00.000    -1949.461235     -156.603824    -6698.334341 
15 Mar 2012 04:04:00.000    -1583.790646       92.255410    -6795.270630 
15 Mar 2012 04:05:00.000    -1211.456373      340.734930    -6863.590895 
15 Mar 2012 04:06:00.000     -834.026356      587.788487    -6903.007428 
15 Mar 2012 04:07:00.000     -453.089969      832.375801    -6913.354238 
15 Mar 2012 04:08:00.000      -70.251329     1073.466937    -6894.587754 
15 Mar 2012 04:09:00.000      312.877463     1310.046646    -6846.787005 
15 Mar 2012 04:10:00.000      694.683105     1541.118640    -6770.153287 
15 Mar 2012 04:11:00.000     1073.557894     1765.709784    -6665.009319 
15 Mar 2012 04:12:00.000     1447.906489     1982.874199    -6531.797878 
15 Mar 2012 04:13:00.000     1816.152634     2191.697242    -6371.079942 
15 Mar 2012 04:14:00.000     2176.745792     2391.299361    -6183.532319 
15 Mar 2012 04:15:00.000     2528.167674     2580.839798    -5969.944804 
15 Mar 2012 04:16:00.000     2868.938632     2759.520130    -5731.216850 
15 Mar 2012 04:17:00.000     3197.623892     2926.587633    -5468.353782 
15 Mar 2012 04:18:00.000     3512.839589     3081.338454    -5182.462558 
15 Mar 2012 04:19:00.000     3813.258598     3223.120575    -4874.747115 
15 Mar 2012 04:20:00.000     4097.616121     3351.336559    -4546.503295 
15 Mar 2012 04:21:00.000     4364.715009     3465.446071    -4199.113386 
15 Mar 2012 04:22:00.000     4613.430807     3564.968152    -3834.040307 
15 Mar 2012 04:23:00.000     4842.716483     3649.483247    -3452.821442 
15 Mar 2012 04:24:00.000     5051.606838     3718.634976    -3057.062166 
15 Mar 2012 04:25:00.000     5239.222569     3772.131631    -2648.429088 
15 Mar 2012 04:26:00.000     5404.773972     3809.747415    -2228.643032 
15 Mar 2012 04:27:00.000     5547.564260     3831.323386    -1799.471786 
15 Mar 2012 04:28:00.000     5666.992504     3836.768135    -1362.722662 
15 Mar 2012 04:29:00.000     5762.556155     3826.058171     -920.234885 
15 Mar 2012 04:30:00.000     5833.853164     3799.238022     -473.871844 
15 Mar 2012 04:31:00.000     5880.583669     3756.420051      -25.513250 
15 Mar 2012 04:32:00.000     5902.551259     3697.783984      422.952785 
15 Mar 2012 04:33:00.000     5899.663798     3623.576156      869.637695 
15 Mar 2012 04:34:00.000     5871.933814     3534.108477     1312.660415 
15 Mar 2012 04:35:00.000     5819.478441     3429.757120     1750.155302 
15 Mar 2012 04:36:00.000     5742.518927     3310.960940     2180.279991 
15 Mar 2012 04:37:00.000     5641.379699     3178.219627     2601.223155 
15 Mar 2012 04:38:00.000     5516.486997     3032.091607     3011.212132 
15 Mar 2012 04:39:00.000     5368.367077     2873.191690     3408.520391 
15 Mar 2012 04:40:00.000     5197.643993     2702.188483     3791.474798 
15 Mar 2012 04:41:00.000     5005.036967     2519.801581     4158.462669 
15 Mar 2012 04:42:00.000     4791.357363     2326.798533     4507.938556 
15 Mar 2012 04:43:00.000     4557.505264     2123.991617     4838.430757 
15 Mar 2012 04:44:00.000     4304.465683     1912.234418     5148.547516 
15 Mar 2012 04:45:00.000     4033.304417     1692.418236     5436.982877 
15 Mar 2012 04:46:00.000     3745.163551     1465.468336     5702.522192 
15 Mar 2012 04:47:00.000     3441.256652     1232.340052     5944.047229 
15 Mar 2012 04:48:00.000     3122.863660      994.014766     6160.540887 
15 Mar 2012 04:49:00.000     2791.325493      751.495778     6351.091473 
15 Mar 2012 04:50:00.000     2448.038401      505.804077     6514.896548 
15 Mar 2012 04:51:00.000     2094.448086      257.974051     6651.266302 
15 Mar 2012 04:52:00.000     1732.043616        9.049126     6759.626457 
15 Mar 2012 04:53:00.000     1362.351150     -239.922625     6839.520692 
15 Mar 2012 04:54:00.000      986.927513     -487.892897     6890.612558 
15 Mar 2012 04:55:00.000      607.353641     -733.817561     6912.686898 
15 Mar 2012 04:56:00.000      225.227922     -976.661068     6905.650755 
15 Mar 2012 04:57:00.000     -157.840534    -1215.400805     6869.533759 
15 Mar 2012 04:58:00.000     -540.238671    -1449.031402     6804.488003 
15 Mar 2012 04:59:00.000     -920.356280    -1676.568966     6710.787408 
15 Mar 2012 05:00:00.000    -1296.592779    -1897.055226     6588.826561 
15 Mar 2012 05:01:00.000    -1667.363951    -2109.561564     6439.119060 
15 Mar 2012 05:02:00.000    -2031.108618    -2313.192933     6262.295350 
15 Mar 2012 05:03:00.000    -2386.295213    -2507.091621     6059.100063 
15 Mar 2012 05:04:00.000    -2731.428225    -2690.440867     5830.388890 
15 Mar 2012 05:05:00.000    -3065.054503    -2862.468300     5577.124971 
15 Mar 2012 05:06:00.000    -3385.769369    -3022.449192     5300.374843 
15 Mar 2012 05:07:00.000    -3692.222533    -3169.709513     5001.303949 
15 Mar 2012 05:08:00.000    -3983.123781    -3303.628770     4681.171724 
15 Mar 2012 05:09:00.000    -4257.248402    -3423.642623     4341.326300 
15 Mar 2012 05:10:00.000    -4513.442351    -3529.245258     3983.198823 
15 Mar 2012 05:11:00.000    -4750.627099    -3619.991526     3608.297428 
15 Mar 2012 05:12:00.000    -4967.804180    -3695.498815     3218.200887 
15 Mar 2012 05:13:00.000    -5164.059392    -3755.448663     2814.551963 
15 Mar 2012 05:14:00.000    -5338.566644    -3799.588103     2399.050488 
15 Mar 2012 05:15:00.000    -5490.591438    -3827.730729     1973.446209 
15 Mar 2012 05:16:00.000    -5619.493952    -3839.757486     1539.531417 
15 Mar 2012 05:17:00.000    -5724.731741    -3835.617169     1099.133401 
15 Mar 2012 05:18:00.000    -5805.862017    -3815.326645      654.106749 
15 Mar 2012 05:19:00.000    -5862.543510    -3778.970783      206.325544 
15 Mar 2012 05:20:00.000    -5894.537905    -3726.702097     -242.324533 
15 Mar 2012 05:21:00.000    -5901.710845    -3658.740111     -689.954140 
15 Mar 2012 05:22:00.000    -5884.032494    -3575.370432    -1134.678235 
15 Mar 2012 05:23:00.000    -5841.577661    -3476.943553    -1574.624009 
15 Mar 2012 05:24:00.000    -5774.525485    -3363.873378    -2007.938778 
15 Mar 2012 05:25:00.000    -5683.158676    -3236.635481    -2432.797779 
15 Mar 2012 05:26:00.000    -5567.862327    -3095.765109    -2847.411861 
15 Mar 2012 05:27:00.000    -5429.122288    -2941.854926    -3250.035015 
15 Mar 2012 05:28:00.000    -5267.523118    -2775.552521    -3638.971725 
15 Mar 2012 05:29:00.000    -5083.745626    -2597.557687    -4012.584116 
15 Mar 2012 05:30:00.000    -4878.563999    -2408.619469    -4369.298842 
15 Mar 2012 05:31:00.000    -4652.842544    -2209.533020    -4707.613717 
15 Mar 2012 05:32:00.000    -4407.532041    -2001.136246    -5026.104042 
15 Mar 2012 05:33:00.000    -4143.665747    -1784.306289    -5323.428600 
15 Mar 2012 05:34:00.000    -3862.355037    -1559.955826    -5598.335307 
15 Mar 2012 05:35:00.000    -3564.784724    -1329.029233    -5849.666485 
15 Mar 2012 05:36:00.000    -3252.208073    -1092.498609    -6076.363736 
15 Mar 2012 05:37:00.000    -2925.941517     -851.359681    -6277.472401 
15 Mar 2012 05:38:00.000    -2587.359118     -606.627617    -6452.145576 
15 Mar 2012 05:39:00.000    -2237.886776     -359.332748    -6599.647685 
15 Mar 2012 05:40:00.000    -1878.996227     -110.516233    -6719.357570 
15 Mar 2012 05:41:00.000    -1512.198842      138.774328    -6810.771114 
15 Mar 2012 05:42:00.000    -1139.039265      387.489300    -6873.503358 
15 Mar 2012 05:43:00.000     -761.088908      634.581435    -6907.290126 
15 Mar 2012 05:44:00.000     -379.939331      879.010281    -6911.989138 
15 Mar 2012 05:45:00.000        2.804455     1119.746566    -6887.580604 
15 Mar 2012 05:46:00.000      385.530753     1355.776527    -6834.167313 
15 Mar 2012 05:47:00.000      766.627962     1586.106182    -6751.974197 
15 Mar 2012 05:48:00.000     1144.491366     1809.765518    -6641.347386 
15 Mar 2012 05:49:00.000     1517.529888     2025.812570    -6502.752746 
15 Mar 2012 05:50:00.000     1884.172793     2233.337396    -6336.773925 
15 Mar 2012 05:51:00.000     2242.876299     2431.465903    -6144.109885 
15 Mar 2012 05:52:00.000     2592.130079     2619.363531    -5925.571969 
15 Mar 2012 05:53:00.000     2930.463622     2796.238769    -5682.080475 
15 Mar 2012 05:54:00.000     3256.452418     2961.346488    -5414.660787 
15 Mar 2012 05:55:00.000     3568.723962     3113.991083    -5124.439055 
15 Mar 2012 05:56:00.000     3865.963533     3253.529399    -4812.637450 
15 Mar 2012 05:57:00.000     4146.919722     3379.373444    -4480.569022 
15 Mar 2012 05:58:00.000     4410.409710     3490.992864    -4129.632166 
15 Mar 2012 05:59:00.000     4655.324239     3587.917184    -3761.304737 
15 Mar 2012 06:00:00.000     4880.632289     3669.737783    -3377.137822 
15 Mar 2012 06:01:00.000     5085.385414     3736.109624    -2978.749214 
15 Mar 2012 06:02:00.000     5268.721735     3786.752703    -2567.816593 
15 Mar 2012 06:03:00.000     5429.869570     3821.453234    -2146.070466 
15 Mar 2012 06:04:00.000     5568.150679     3840.064552    -1715.286876 
15 Mar 2012 06:05:00.000     5682.983122     3842.507729    -1277.279926 
15 Mar 2012 06:06:00.000     5773.883704     3828.771912     -833.894135 
15 Mar 2012 06:07:00.000     5840.470015     3798.914370     -386.996677 
15 Mar 2012 06:08:00.000     5882.462029     3753.060257       61.530490 
15 Mar 2012 06:09:00.000     5899.683290     3691.402083      509.798541 
15 Mar 2012 06:10:00.000     5892.061650     3614.198911      955.919745 
15 Mar 2012 06:11:00.000     5859.629571     3521.775265     1398.015411 
