Sat ephemeris file created in MATLAB using delkep_wrapper.m @ 23-Jan-2017 22:16:37
sat10


      Time (UTCG)              x (km)          y (km)          z (km)   
15 Mar 2012 01:02:00.000    -5874.988034     3339.851642    -1738.537724 
15 Mar 2012 01:03:00.000    -5734.300885     3332.618372    -2168.883345 
15 Mar 2012 01:04:00.000    -5569.465294     3311.354526    -2590.095434 
15 Mar 2012 01:05:00.000    -5381.175079     3276.150216    -3000.400197 
15 Mar 2012 01:06:00.000    -5170.222831     3227.154244    -3398.069771 
15 Mar 2012 01:07:00.000    -4937.496580     3164.573469    -3781.429504 
15 Mar 2012 01:08:00.000    -4683.976054     3088.671936    -4148.865003 
15 Mar 2012 01:09:00.000    -4410.728557     2999.769761    -4498.828935 
15 Mar 2012 01:10:00.000    -4118.904475     2898.241783    -4829.847545 
15 Mar 2012 01:11:00.000    -3809.732432     2784.515981    -5140.526856 
15 Mar 2012 01:12:00.000    -3484.514120     2659.071671    -5429.558547 
15 Mar 2012 01:13:00.000    -3144.618813     2522.437485    -5695.725456 
15 Mar 2012 01:14:00.000    -2791.477608     2375.189147    -5937.906709 
15 Mar 2012 01:15:00.000    -2426.577397     2217.947041    -6155.082442 
15 Mar 2012 01:16:00.000    -2051.454606     2051.373601    -6346.338091 
15 Mar 2012 01:17:00.000    -1667.688725     1876.170522    -6510.868245 
15 Mar 2012 01:18:00.000    -1276.895660     1693.075799    -6647.980041 
15 Mar 2012 01:19:00.000     -880.720927     1502.860623    -6757.096078 
15 Mar 2012 01:20:00.000     -480.832725     1306.326129    -6837.756851 
15 Mar 2012 01:21:00.000      -78.914909     1104.300027    -6889.622682 
15 Mar 2012 01:22:00.000      323.340098      897.633109    -6912.475157 
15 Mar 2012 01:23:00.000      724.238433      687.195674    -6906.218040 
15 Mar 2012 01:24:00.000     1122.091926      473.873855    -6870.877680 
15 Mar 2012 01:25:00.000     1515.225207      258.565894    -6806.602902 
15 Mar 2012 01:26:00.000     1901.982762       42.178358    -6713.664377 
15 Mar 2012 01:27:00.000     2280.735905     -174.377682    -6592.453486 
15 Mar 2012 01:28:00.000     2649.889636     -390.190481    -6443.480668 
15 Mar 2012 01:29:00.000     3007.889358     -604.351462    -6267.373272 
15 Mar 2012 01:30:00.000     3353.227426     -815.959042    -6064.872916 
15 Mar 2012 01:31:00.000     3684.449490    -1024.122423    -5836.832363 
15 Mar 2012 01:32:00.000     4000.160627    -1227.965349    -5584.211930 
15 Mar 2012 01:33:00.000     4299.031210    -1426.629787    -5308.075444 
15 Mar 2012 01:34:00.000     4579.802514    -1619.279545    -5009.585762 
15 Mar 2012 01:35:00.000     4841.292009    -1805.103787    -4689.999874 
15 Mar 2012 01:36:00.000     5082.398347    -1983.320448    -4350.663610 
15 Mar 2012 01:37:00.000     5302.106001    -2153.179527    -3993.005972 
15 Mar 2012 01:38:00.000     5499.489535    -2313.966239    -3618.533116 
15 Mar 2012 01:39:00.000     5673.717511    -2465.004025    -3228.822011 
15 Mar 2012 01:40:00.000     5824.055985    -2605.657401    -2825.513794 
15 Mar 2012 01:41:00.000     5949.871604    -2735.334628    -2410.306865 
15 Mar 2012 01:42:00.000     6050.634268    -2853.490204    -1984.949730 
15 Mar 2012 01:43:00.000     6125.919368    -2959.627158    -1551.233638 
15 Mar 2012 01:44:00.000     6175.409575    -3053.299140    -1110.985041 
15 Mar 2012 01:45:00.000     6198.896175    -3134.112298     -666.057900 
15 Mar 2012 01:46:00.000     6196.279952    -3201.726936     -218.325877 
15 Mar 2012 01:47:00.000     6167.571607    -3255.858939      230.325552 
15 Mar 2012 01:48:00.000     6112.891710    -3296.280966      678.007042 
15 Mar 2012 01:49:00.000     6032.470199    -3322.823412     1122.833331 
15 Mar 2012 01:50:00.000     5926.645411    -3335.375109     1562.931180 
15 Mar 2012 01:51:00.000     5795.862657    -3333.883801     1996.447264 
15 Mar 2012 01:52:00.000     5640.672352    -3318.356355     2421.555973 
15 Mar 2012 01:53:00.000     5461.727694    -3288.858734     2836.467105 
15 Mar 2012 01:54:00.000     5259.781918    -3245.515714     3239.433397 
15 Mar 2012 01:55:00.000     5035.685124    -3188.510357     3628.757892 
15 Mar 2012 01:56:00.000     4790.380699    -3118.083240     4002.801080 
15 Mar 2012 01:57:00.000     4524.901344    -3034.531434     4359.987800 
15 Mar 2012 01:58:00.000     4240.364728    -2938.207259     4698.813881 
15 Mar 2012 01:59:00.000     3937.968785    -2829.516791     5017.852468 
15 Mar 2012 02:00:00.000     3618.986664    -2708.918154     5315.760037 
15 Mar 2012 02:01:00.000     3284.761376    -2576.919588     5591.282049 
15 Mar 2012 02:02:00.000     2936.700134    -2434.077308     5843.258234 
15 Mar 2012 02:03:00.000     2576.268431    -2280.993159     6070.627480 
15 Mar 2012 02:04:00.000     2204.983869    -2118.312079     6272.432294 
15 Mar 2012 02:05:00.000     1824.409770    -1946.719387     6447.822844 
15 Mar 2012 02:06:00.000     1436.148591    -1766.937889     6596.060531 
15 Mar 2012 02:07:00.000     1041.835178    -1579.724841     6716.521101 
15 Mar 2012 02:08:00.000      643.129885    -1385.868751     6808.697274 
15 Mar 2012 02:09:00.000      241.711577    -1186.186065     6872.200881 
15 Mar 2012 02:10:00.000     -160.729435     -981.517724     6906.764497 
15 Mar 2012 02:11:00.000     -562.498512     -772.725625     6912.242570 
15 Mar 2012 02:12:00.000     -961.903826     -560.688991     6888.612030 
15 Mar 2012 02:13:00.000    -1357.263480     -346.300667     6835.972389 
15 Mar 2012 02:14:00.000    -1746.912594     -130.463362     6754.545322 
15 Mar 2012 02:15:00.000    -2129.210314       85.914152     6644.673732 
15 Mar 2012 02:16:00.000    -2502.546722      301.920868     6506.820307 
15 Mar 2012 02:17:00.000    -2865.349617      516.647377     6341.565570 
15 Mar 2012 02:18:00.000    -3216.091132      729.189700     6149.605436 
15 Mar 2012 02:19:00.000    -3553.294175      938.653089     5931.748283 
15 Mar 2012 02:20:00.000    -3875.538643     1144.155799     5688.911543 
15 Mar 2012 02:21:00.000    -4181.467406     1344.832796     5422.117843 
15 Mar 2012 02:22:00.000    -4469.792021     1539.839400     5132.490694 
15 Mar 2012 02:23:00.000    -4739.298160     1728.354838     4821.249767 
15 Mar 2012 02:24:00.000    -4988.850725     1909.585702     4489.705748 
15 Mar 2012 02:25:00.000    -5217.398624     2082.769287     4139.254826 
15 Mar 2012 02:26:00.000    -5423.979203     2247.176799     3771.372807 
15 Mar 2012 02:27:00.000    -5607.722301     2402.116425     3387.608905 
15 Mar 2012 02:28:00.000    -5767.853910     2546.936240     2989.579213 
15 Mar 2012 02:29:00.000    -5903.699442     2681.026955     2578.959902 
15 Mar 2012 02:30:00.000    -6014.686566     2803.824477     2157.480158 
15 Mar 2012 02:31:00.000    -6100.347621     2914.812281     1726.914904 
15 Mar 2012 02:32:00.000    -6160.321587     3013.523589     1289.077321 
15 Mar 2012 02:33:00.000    -6194.355607     3099.543324      845.811218 
15 Mar 2012 02:34:00.000    -6202.306051     3172.509862      398.983261 
15 Mar 2012 02:35:00.000    -6184.139123     3232.116552      -49.524880 
15 Mar 2012 02:36:00.000    -6139.931007     3278.113000     -497.824465 
15 Mar 2012 02:37:00.000    -6069.867545     3310.306126     -944.027627 
15 Mar 2012 02:38:00.000    -5974.243453     3328.560971    -1386.255330 
15 Mar 2012 02:39:00.000    -5853.461089     3332.801266    -1822.645280 
15 Mar 2012 02:40:00.000    -5708.028754     3323.009746    -2251.359764 
15 Mar 2012 02:41:00.000    -5538.558553     3299.228226    -2670.593395 
15 Mar 2012 02:42:00.000    -5345.763822     3261.557418    -3078.580710 
15 Mar 2012 02:43:00.000    -5130.456123     3210.156505    -3473.603604 
15 Mar 2012 02:44:00.000    -4893.541828     3145.242471    -3853.998572 
15 Mar 2012 02:45:00.000    -4636.018305     3067.089182    -4218.163705 
15 Mar 2012 02:46:00.000    -4358.969716     2976.026234    -4564.565443 
15 Mar 2012 02:47:00.000    -4063.562457     2872.437558    -4891.745031 
15 Mar 2012 02:48:00.000    -3751.040245     2756.759806    -5198.324659 
15 Mar 2012 02:49:00.000    -3422.718880     2629.480510    -5483.013271 
15 Mar 2012 02:50:00.000    -3079.980708     2491.136022    -5744.611995 
15 Mar 2012 02:51:00.000    -2724.268802     2342.309261    -5982.019194 
15 Mar 2012 02:52:00.000    -2357.080881     2183.627254    -6194.235106 
15 Mar 2012 02:53:00.000    -1979.963008     2015.758490    -6380.366056 
15 Mar 2012 02:54:00.000    -1594.503079     1839.410111    -6539.628215 
15 Mar 2012 02:55:00.000    -1202.324138     1655.324930    -6671.350902 
15 Mar 2012 02:56:00.000     -805.077542     1464.278300    -6774.979411 
15 Mar 2012 02:57:00.000     -404.436004     1267.074851    -6850.077346 
15 Mar 2012 02:58:00.000       -2.086559     1064.545102    -6896.328457 
15 Mar 2012 02:59:00.000      400.276551      857.541958    -6913.537972 
15 Mar 2012 03:00:00.000      800.959003      646.937125    -6901.633419 
15 Mar 2012 03:01:00.000     1198.273531      433.617436    -6860.664930 
15 Mar 2012 03:02:00.000     1590.547032      218.481114    -6790.805030 
15 Mar 2012 03:03:00.000     1976.127607        2.433996    -6692.347912 
15 Mar 2012 03:04:00.000     2353.391524     -213.614287    -6565.708194 
15 Mar 2012 03:05:00.000     2720.750051     -428.754135    -6411.419177 
15 Mar 2012 03:06:00.000     3076.656145     -642.079815    -6230.130600 
15 Mar 2012 03:07:00.000     3419.610975     -852.693266    -6022.605897 
15 Mar 2012 03:08:00.000     3748.170223    -1059.707884    -5789.718991 
15 Mar 2012 03:09:00.000     4060.950176    -1262.252258    -5532.450607 
15 Mar 2012 03:10:00.000     4356.633548    -1459.473829    -5251.884146 
15 Mar 2012 03:11:00.000     4633.975031    -1650.542486    -4949.201120 
15 Mar 2012 03:12:00.000     4891.806537    -1834.654059    -4625.676178 
15 Mar 2012 03:13:00.000     5129.042119    -2011.033700    -4282.671738 
15 Mar 2012 03:14:00.000     5344.682546    -2178.939147    -3921.632248 
15 Mar 2012 03:15:00.000     5537.819509    -2337.663848    -3544.078108 
15 Mar 2012 03:16:00.000     5707.639449    -2486.539932    -3151.599261 
15 Mar 2012 03:17:00.000     5853.426984    -2624.941022    -2745.848500 
15 Mar 2012 03:18:00.000     5974.567923    -2752.284865    -2328.534511 
15 Mar 2012 03:19:00.000     6070.551850    -2868.035790    -1901.414672 
15 Mar 2012 03:20:00.000     6140.974279    -2971.706954    -1466.287657 
15 Mar 2012 03:21:00.000     6185.538357    -3062.862392    -1024.985860 
15 Mar 2012 03:22:00.000     6204.056114    -3141.118852     -579.367674 
15 Mar 2012 03:23:00.000     6196.449257    -3206.147405     -131.309675 
15 Mar 2012 03:24:00.000     6162.749503    -3257.674825      317.301292 
15 Mar 2012 03:25:00.000     6103.098441    -3295.484743      764.576050 
15 Mar 2012 03:26:00.000     6017.746945    -3319.418549     1208.631050 
15 Mar 2012 03:27:00.000     5907.054112    -3329.376062     1647.596301 
15 Mar 2012 03:28:00.000     5771.485754    -3325.315948     2079.623249 
15 Mar 2012 03:29:00.000     5611.612438    -3307.255889     2502.892554 
15 Mar 2012 03:30:00.000     5428.107087    -3275.272511     2915.621759 
15 Mar 2012 03:31:00.000     5221.742141    -3229.501056     3316.072791 
15 Mar 2012 03:32:00.000     4993.386312    -3170.134807     3702.559285 
15 Mar 2012 03:33:00.000     4744.000923    -3097.424279     4073.453681 
15 Mar 2012 03:34:00.000     4474.635864    -3011.676157     4427.194080 
15 Mar 2012 03:35:00.000     4186.425170    -2913.252002     4762.290823 
15 Mar 2012 03:36:00.000     3880.582248    -2802.566730     5077.332760 
15 Mar 2012 03:37:00.000     3558.394767    -2680.086860     5370.993197 
15 Mar 2012 03:38:00.000     3221.219237    -2546.328547     5642.035481 
15 Mar 2012 03:39:00.000     2870.475300    -2401.855411     5889.318207 
15 Mar 2012 03:40:00.000     2507.639749    -2247.276158     6111.800027 
15 Mar 2012 03:41:00.000     2134.240312    -2083.242017     6308.544032 
15 Mar 2012 03:42:00.000     1751.849220    -1910.443996     6478.721700 
15 Mar 2012 03:43:00.000     1362.076585    -1729.609971     6621.616384 
15 Mar 2012 03:44:00.000      966.563624    -1541.501621     6736.626331 
15 Mar 2012 03:45:00.000      566.975744    -1346.911219     6823.267215 
15 Mar 2012 03:46:00.000      164.995531    -1146.658295     6881.174176 
15 Mar 2012 03:47:00.000     -237.684333     -941.586184     6910.103359 
15 Mar 2012 03:48:00.000     -639.368200     -732.558475     6909.932937 
15 Mar 2012 03:49:00.000    -1038.364596     -520.455375     6880.663629 
15 Mar 2012 03:50:00.000    -1432.993343     -306.170003     6822.418693 
15 Mar 2012 03:51:00.000    -1821.592634      -90.604625     6735.443407 
15 Mar 2012 03:52:00.000    -2202.526033      125.333139     6620.104039 
15 Mar 2012 03:53:00.000    -2574.189362      340.734140     6476.886303 
15 Mar 2012 03:54:00.000    -2935.017462      554.691530     6306.393313 
15 Mar 2012 03:55:00.000    -3283.490780      766.304573     6109.343042 
15 Mar 2012 03:56:00.000    -3618.141771      974.682443     5886.565304 
15 Mar 2012 03:57:00.000    -3937.561074     1178.947973     5638.998251 
15 Mar 2012 03:58:00.000    -4240.403454     1378.241344     5367.684432 
15 Mar 2012 03:59:00.000    -4525.393463     1571.723709     5073.766393 
15 Mar 2012 04:00:00.000    -4791.330810     1758.580720     4758.481872 
15 Mar 2012 04:01:00.000    -5037.095424     1938.025959     4423.158587 
15 Mar 2012 04:02:00.000    -5261.652162     2109.304245     4069.208638 
15 Mar 2012 04:03:00.000    -5464.055174     2271.694812     3698.122570 
15 Mar 2012 04:04:00.000    -5643.451889     2424.514345     3311.463088 
15 Mar 2012 04:05:00.000    -5799.086601     2567.119851     2910.858479 
15 Mar 2012 04:06:00.000    -5930.303655     2698.911369     2497.995756 
15 Mar 2012 04:07:00.000    -6036.550210     2819.334491     2074.613555 
15 Mar 2012 04:08:00.000    -6117.378568     2927.882695     1642.494808 
15 Mar 2012 04:09:00.000    -6172.448058     3024.099476     1203.459240 
15 Mar 2012 04:10:00.000    -6201.526476     3107.580265      759.355703 
15 Mar 2012 04:11:00.000    -6204.491058     3177.974131      312.054392 
15 Mar 2012 04:12:00.000    -6181.329007     3234.985256     -136.561032 
15 Mar 2012 04:13:00.000    -6132.137539     3278.374177     -584.601375 
15 Mar 2012 04:14:00.000    -6057.123481     3307.958795    -1030.179864 
15 Mar 2012 04:15:00.000    -5956.602401     3323.615135    -1471.420092 
15 Mar 2012 04:16:00.000    -5830.997275     3325.277867    -1906.463924 
15 Mar 2012 04:17:00.000    -5680.836716     3312.940582    -2333.479316 
15 Mar 2012 04:18:00.000    -5506.752742     3286.655810    -2750.668035 
15 Mar 2012 04:19:00.000    -5309.478118     3246.534803    -3156.273230 
15 Mar 2012 04:20:00.000    -5089.843273     3192.747058    -3548.586830 
15 Mar 2012 04:21:00.000    -4848.772805     3125.519608    -3925.956734 
15 Mar 2012 04:22:00.000    -4587.281583     3045.136056    -4286.793777 
15 Mar 2012 04:23:00.000    -4306.470483     2951.935385    -4629.578412 
15 Mar 2012 04:24:00.000    -4007.521746     2846.310524    -4952.867116 
15 Mar 2012 04:25:00.000    -3691.694005     2728.706694    -5255.298466 
15 Mar 2012 04:26:00.000    -3360.316983     2599.619531    -5535.598873 
15 Mar 2012 04:27:00.000    -3014.785899     2459.592996    -5792.587944 
15 Mar 2012 04:28:00.000    -2656.555588     2309.217085    -6025.183456 
15 Mar 2012 04:29:00.000    -2287.134378     2149.125339    -6232.405910 
15 Mar 2012 04:30:00.000    -1908.077741     1979.992181    -6413.382657 
15 Mar 2012 04:31:00.000    -1520.981741     1802.530069    -6567.351575 
15 Mar 2012 04:32:00.000    -1127.476315     1617.486497    -6693.664273 
15 Mar 2012 04:33:00.000     -729.218408     1425.640848    -6791.788829 
15 Mar 2012 04:34:00.000     -327.885000     1227.801109    -6861.312023 
15 Mar 2012 04:35:00.000       74.833961     1024.800471    -6901.941081 
15 Mar 2012 04:36:00.000      477.242670      817.493814    -6913.504908 
15 Mar 2012 04:37:00.000      877.646610      606.754116    -6895.954806 
15 Mar 2012 04:38:00.000     1274.359682      393.468767    -6849.364682 
15 Mar 2012 04:39:00.000     1665.711312      178.535841    -6773.930734 
15 Mar 2012 04:40:00.000     2050.053481      -37.139691    -6669.970628 
15 Mar 2012 04:41:00.000     2425.767667     -252.649769    -6537.922157 
15 Mar 2012 04:42:00.000     2791.271659     -467.087069    -6378.341400 
15 Mar 2012 04:43:00.000     3145.026222     -679.548821    -6191.900377 
15 Mar 2012 04:44:00.000     3485.541580     -889.140611    -5979.384223 
15 Mar 2012 04:45:00.000     3811.383685    -1094.980144    -5741.687879 
15 Mar 2012 04:46:00.000     4121.180264    -1296.200962    -5479.812325 
15 Mar 2012 04:47:00.000     4413.626589    -1491.956089    -5194.860362 
15 Mar 2012 04:48:00.000     4687.490981    -1681.421593    -4888.031970 
15 Mar 2012 04:49:00.000     4941.619992    -1863.800061    -4560.619256 
15 Mar 2012 04:50:00.000     5174.943263    -2038.323950    -4214.001010 
15 Mar 2012 04:51:00.000     5386.478036    -2204.258817    -3849.636899 
15 Mar 2012 04:52:00.000     5575.333289    -2360.906411    -3469.061321 
15 Mar 2012 04:53:00.000     5740.713492    -2507.607615    -3073.876944 
15 Mar 2012 04:54:00.000     5881.921957    -2643.745211    -2665.747956 
15 Mar 2012 04:55:00.000     5998.363773    -2768.746485    -2246.393056 
15 Mar 2012 04:56:00.000     6089.548313    -2882.085630    -1817.578218 
15 Mar 2012 04:57:00.000     6155.091299    -2983.285964    -1381.109253 
15 Mar 2012 04:58:00.000     6194.716426    -3071.921927     -938.824206 
15 Mar 2012 04:59:00.000     6208.256521    -3147.620880     -492.585612 
15 Mar 2012 05:00:00.000     6195.654252    -3210.064662      -44.272658 
15 Mar 2012 05:01:00.000     6156.962371    -3258.990935      404.226736 
15 Mar 2012 05:02:00.000     6092.343493    -3294.194282      851.023863 
15 Mar 2012 05:03:00.000     6002.069408    -3315.527069     1294.237186 
15 Mar 2012 05:04:00.000     5886.519945    -3322.900067     1732.000259 
15 Mar 2012 05:05:00.000     5746.181369    -3316.282824     2162.469588 
15 Mar 2012 05:06:00.000     5581.644336    -3295.703789     2583.832396 
15 Mar 2012 05:07:00.000     5393.601409    -3261.250192     2994.314252 
15 Mar 2012 05:08:00.000     5182.844138    -3213.067674     3392.186548 
15 Mar 2012 05:09:00.000     4950.259733    -3151.359670     3775.773778 
15 Mar 2012 05:10:00.000     4696.827327    -3076.386550     4143.460591 
15 Mar 2012 05:11:00.000     4423.613854    -2988.464523     4493.698597 
15 Mar 2012 05:12:00.000     4131.769558    -2887.964301     4825.012884 
15 Mar 2012 05:13:00.000     3822.523149    -2775.309536     5136.008233 
15 Mar 2012 05:14:00.000     3497.176632    -2650.975035     5425.374990 
15 Mar 2012 05:15:00.000     3157.099824    -2515.484759     5691.894583 
15 Mar 2012 05:16:00.000     2803.724586    -2369.409615     5934.444653 
15 Mar 2012 05:17:00.000     2438.538796    -2213.365047     6152.003781 
15 Mar 2012 05:18:00.000     2063.080082    -2048.008449     6343.655790 
15 Mar 2012 05:19:00.000     1678.929352    -1874.036390     6508.593600 
15 Mar 2012 05:20:00.000     1287.704131    -1692.181685     6646.122631 
15 Mar 2012 05:21:00.000      891.051755    -1503.210303     6755.663725 
15 Mar 2012 05:22:00.000      490.642435    -1307.918143     6836.755586 
15 Mar 2012 05:23:00.000       88.162220    -1107.127683     6889.056723 
15 Mar 2012 05:24:00.000     -314.694099     -901.684514     6912.346886 
15 Mar 2012 05:25:00.000     -716.230127     -692.453780     6906.527998 
15 Mar 2012 05:26:00.000    -1114.755009     -480.316536     6871.624561 
15 Mar 2012 05:27:00.000    -1508.590547     -266.166035     6807.783561 
15 Mar 2012 05:28:00.000    -1896.078271      -50.903970     6715.273843 
15 Mar 2012 05:29:00.000    -2275.586423      164.563326     6594.484980 
15 Mar 2012 05:30:00.000    -2645.516822      379.328693     6445.925636 
15 Mar 2012 05:31:00.000    -3004.311603      592.487963     6270.221417 
15 Mar 2012 05:32:00.000    -3350.459772      803.143772     6068.112244 
15 Mar 2012 05:33:00.000    -3682.503571     1010.409331     5840.449233 
15 Mar 2012 05:34:00.000    -3999.044617     1213.412163     5588.191111 
15 Mar 2012 05:35:00.000    -4298.749790     1411.297773     5312.400178 
15 Mar 2012 05:36:00.000    -4580.356849     1603.233249     5014.237838 
15 Mar 2012 05:37:00.000    -4842.679750     1788.410763     4694.959701 
15 Mar 2012 05:38:00.000    -5084.613636     1966.050973     4355.910301 
15 Mar 2012 05:39:00.000    -5305.139495     2135.406306     3998.517433 
15 Mar 2012 05:40:00.000    -5503.328449     2295.764099     3624.286137 
15 Mar 2012 05:41:00.000    -5678.345669     2446.449599     3234.792364 
15 Mar 2012 05:42:00.000    -5829.453890     2586.828806     2831.676338 
15 Mar 2012 05:43:00.000    -5956.016518     2716.311136     2416.635648 
15 Mar 2012 05:44:00.000    -6057.500311     2834.351909     1991.418100 
15 Mar 2012 05:45:00.000    -6133.477624     2940.454638     1557.814357 
15 Mar 2012 05:46:00.000    -6183.628215     3034.173118     1117.650396 
15 Mar 2012 05:47:00.000    -6207.740591     3115.113301      672.779821 
15 Mar 2012 05:48:00.000    -6205.712903     3182.934957      225.076058 
15 Mar 2012 05:49:00.000    -6177.553374     3237.353101     -223.575538 
15 Mar 2012 05:50:00.000    -6123.380267     3278.139188     -671.285619 
15 Mar 2012 05:51:00.000    -6043.421386     3305.122080    -1116.168805 
15 Mar 2012 05:52:00.000    -5938.013122     3318.188756    -1556.351617 
15 Mar 2012 05:53:00.000    -5807.599035     3317.284792    -1989.980370 
15 Mar 2012 05:54:00.000    -5652.727986     3302.414584    -2415.228983 
15 Mar 2012 05:55:00.000    -5474.051834     3273.641326    -2830.306662 
15 Mar 2012 05:56:00.000    -5272.322682     3231.086748    -3233.465444 
15 Mar 2012 05:57:00.000    -5048.389721     3174.930590    -3623.007561 
15 Mar 2012 05:58:00.000    -4803.195647     3105.409856    -3997.292586 
15 Mar 2012 05:59:00.000    -4537.772700     3022.817801    -4354.744341 
15 Mar 2012 06:00:00.000    -4253.238313     2927.502704    -4693.857538 
15 Mar 2012 06:01:00.000    -3950.790410     2819.866393    -5013.204113 
15 Mar 2012 06:02:00.000    -3631.702361     2700.362554    -5311.439245 
15 Mar 2012 06:03:00.000    -3297.317623     2569.494819    -5587.307015 
15 Mar 2012 06:04:00.000    -2949.044082     2427.814641    -5839.645698 
15 Mar 2012 06:05:00.000    -2588.348126     2275.918972    -6067.392654 
15 Mar 2012 06:06:00.000    -2216.748470     2114.447749    -6269.588802 
15 Mar 2012 06:07:00.000    -1835.809763     1944.081194    -6445.382660 
15 Mar 2012 06:08:00.000    -1447.135998     1765.536953    -6594.033931 
15 Mar 2012 06:09:00.000    -1052.363759     1579.567071    -6714.916619 
15 Mar 2012 06:10:00.000     -653.155331     1386.954824    -6807.521667 
15 Mar 2012 06:11:00.000     -251.191700     1188.511419    -6871.459099 
