Sat ephemeris file created in MATLAB using delkep_wrapper.m @ 23-Jan-2017 22:16:33
sat4


      Time (UTCG)              x (km)          y (km)          z (km)   
15 Mar 2012 00:48:00.000     2176.439242     -115.302820    -6628.908228 
15 Mar 2012 00:49:00.000     2548.315711     -331.584765    -6487.583941 
15 Mar 2012 00:50:00.000     2909.465931     -546.461621    -6318.939350 
15 Mar 2012 00:51:00.000     3258.368992     -759.028778    -6123.684646 
15 Mar 2012 00:52:00.000     3593.555541     -968.391391    -5902.642078 
15 Mar 2012 00:53:00.000     3913.613963    -1173.668142    -5656.742495 
15 Mar 2012 00:54:00.000     4217.196332    -1373.994952    -5387.021420 
15 Mar 2012 00:55:00.000     4503.024083    -1568.528620    -5094.614695 
15 Mar 2012 00:56:00.000     4769.893400    -1756.450368    -4780.753692 
15 Mar 2012 00:57:00.000     5016.680285    -1936.969292    -4446.760135 
15 Mar 2012 00:58:00.000     5242.345291    -2109.325687    -4094.040524 
15 Mar 2012 00:59:00.000     5445.937902    -2272.794246    -3724.080222 
15 Mar 2012 01:00:00.000     5626.600535    -2426.687111    -3338.437194 
15 Mar 2012 01:01:00.000     5783.572155    -2570.356768    -2938.735447 
15 Mar 2012 01:02:00.000     5916.191476    -2703.198774    -2526.658192 
15 Mar 2012 01:03:00.000     6023.899752    -2824.654294    -2103.940756 
15 Mar 2012 01:04:00.000     6106.243129    -2934.212459    -1672.363272 
15 Mar 2012 01:05:00.000     6162.874554    -3031.412508    -1233.743186 
15 Mar 2012 01:06:00.000     6193.555246    -3115.845730     -789.927600 
15 Mar 2012 01:07:00.000     6198.155693    -3187.157185     -342.785497 
15 Mar 2012 01:08:00.000     6176.656207    -3245.047187      105.800133 
15 Mar 2012 01:09:00.000     6129.147002    -3289.272574      553.940221 
15 Mar 2012 01:10:00.000     6055.827821    -3319.647722      999.747574 
15 Mar 2012 01:11:00.000     5957.007092    -3336.045328     1441.344822 
15 Mar 2012 01:12:00.000     5833.100630    -3338.396940     1876.872326 
15 Mar 2012 01:13:00.000     5684.629893    -3326.693246     2304.496005 
15 Mar 2012 01:14:00.000     5512.219781    -3300.984112     2722.415065 
15 Mar 2012 01:15:00.000     5316.596010    -3261.378364     3128.869579 
15 Mar 2012 01:16:00.000     5098.582056    -3208.043331     3522.147898 
15 Mar 2012 01:17:00.000     4859.095687    -3141.204139     3900.593862 
15 Mar 2012 01:18:00.000     4599.145102    -3061.142758     4262.613771 
15 Mar 2012 01:19:00.000     4319.824686    -2968.196815     4606.683098 
15 Mar 2012 01:20:00.000     4022.310401    -2862.758167     4931.352910 
15 Mar 2012 01:21:00.000     3707.854839    -2745.271253     5235.255968 
15 Mar 2012 01:22:00.000     3377.781942    -2616.231218     5517.112485 
15 Mar 2012 01:23:00.000     3033.481435    -2476.181827     5775.735516 
15 Mar 2012 01:24:00.000     2676.402969    -2325.713172     6010.035957 
15 Mar 2012 01:25:00.000     2308.050022    -2165.459189     6219.027127 
15 Mar 2012 01:26:00.000     1929.973563    -1996.094984     6401.828932 
15 Mar 2012 01:27:00.000     1543.765528    -1818.333991     6557.671561 
15 Mar 2012 01:28:00.000     1151.052112    -1632.924966     6685.898736 
15 Mar 2012 01:29:00.000      753.486925    -1440.648832     6785.970469 
15 Mar 2012 01:30:00.000      352.744026    -1242.315392     6857.465343 
15 Mar 2012 01:31:00.000      -49.489123    -1038.759917     6900.082280 
15 Mar 2012 01:32:00.000     -451.518766     -830.839628     6913.641814 
15 Mar 2012 01:33:00.000     -851.651982     -619.430088     6898.086842 
15 Mar 2012 01:34:00.000    -1248.203815     -405.421512     6853.482870 
15 Mar 2012 01:35:00.000    -1639.504371     -189.715022     6780.017732 
15 Mar 2012 01:36:00.000    -2023.905846       26.781152     6678.000802 
15 Mar 2012 01:37:00.000    -2399.789470      243.155492     6547.861691 
15 Mar 2012 01:38:00.000    -2765.572320      458.497029     6390.148436 
15 Mar 2012 01:39:00.000    -3119.713988      671.899185     6205.525194 
15 Mar 2012 01:40:00.000    -3460.723067      882.463582     5994.769445 
15 Mar 2012 01:41:00.000    -3787.163432     1089.303828     5758.768716 
15 Mar 2012 01:42:00.000    -4097.660289     1291.549247     5498.516847 
15 Mar 2012 01:43:00.000    -4390.905965     1488.348545     5215.109800 
15 Mar 2012 01:44:00.000    -4665.665413     1678.873393     4909.741052 
15 Mar 2012 01:45:00.000    -4920.781415     1862.321914     4583.696561 
15 Mar 2012 01:46:00.000    -5155.179459     2037.922054     4238.349355 
15 Mar 2012 01:47:00.000    -5367.872259     2204.934839     3875.153749 
15 Mar 2012 01:48:00.000    -5557.963917     2362.657477     3495.639220 
15 Mar 2012 01:49:00.000    -5724.653695     2510.426319     3101.403969 
15 Mar 2012 01:50:00.000    -5867.239392     2647.619652     2694.108185 
15 Mar 2012 01:51:00.000    -5985.120295     2773.660313     2275.467060 
15 Mar 2012 01:52:00.000    -6077.799716     2888.018117     1847.243562 
15 Mar 2012 01:53:00.000    -6144.887084     2990.212091     1411.241011 
15 Mar 2012 01:54:00.000    -6186.099587     3079.812490      969.295487 
15 Mar 2012 01:55:00.000    -6201.263367     3156.442612      523.268098 
15 Mar 2012 01:56:00.000    -6190.314255     3219.780375       75.037138 
15 Mar 2012 01:57:00.000    -6153.298040     3269.559674     -373.509815 
15 Mar 2012 01:58:00.000    -6090.370277     3305.571500     -820.483855 
15 Mar 2012 01:59:00.000    -6001.795637     3327.664815    -1264.002701 
15 Mar 2012 02:00:00.000    -5887.946789     3335.747186    -1702.198619 
15 Mar 2012 02:01:00.000    -5749.302835     3329.785174    -2133.226293 
15 Mar 2012 02:02:00.000    -5586.447295     3309.804470    -2555.270594 
15 Mar 2012 02:03:00.000    -5400.065647     3275.889783    -2966.554222 
15 Mar 2012 02:04:00.000    -5190.942446     3228.184486    -3365.345192 
15 Mar 2012 02:05:00.000    -4959.958018     3166.890005    -3749.964129 
15 Mar 2012 02:06:00.000    -4708.084757     3092.264970    -4118.791338 
15 Mar 2012 02:07:00.000    -4436.383030     3004.624125    -4470.273627 
15 Mar 2012 02:08:00.000    -4145.996712     2904.336998    -4802.930843 
15 Mar 2012 02:09:00.000    -3838.148373     2791.826346    -5115.362112 
15 Mar 2012 02:10:00.000    -3514.134128     2667.566371    -5406.251733 
15 Mar 2012 02:11:00.000    -3175.318182     2532.080721    -5674.374722 
15 Mar 2012 02:12:00.000    -2823.127084     2385.940285    -5918.601966 
15 Mar 2012 02:13:00.000    -2459.043725     2229.760785    -6137.904986 
15 Mar 2012 02:14:00.000    -2084.601089     2064.200184    -6331.360258 
15 Mar 2012 02:15:00.000    -1701.375802     1889.955913    -6498.153110 
15 Mar 2012 02:16:00.000    -1310.981491     1707.761936    -6637.581149 
15 Mar 2012 02:17:00.000     -915.061992     1518.385651    -6749.057221 
15 Mar 2012 02:18:00.000     -515.284426     1322.624667    -6832.111882 
15 Mar 2012 02:19:00.000     -113.332183     1121.303436    -6886.395373 
15 Mar 2012 02:20:00.000      289.102173      915.269789    -6911.679098 
15 Mar 2012 02:21:00.000      690.324025      705.391359    -6907.856584 
15 Mar 2012 02:22:00.000     1088.643841      492.551930    -6874.943927 
15 Mar 2012 02:23:00.000     1482.384289      277.647716    -6813.079728 
15 Mar 2012 02:24:00.000     1869.887302       61.583584    -6722.524508 
15 Mar 2012 02:25:00.000     2249.521055     -154.730749    -6603.659609 
15 Mar 2012 02:26:00.000     2619.686843     -370.384556    -6456.985592 
15 Mar 2012 02:27:00.000     2978.825808     -584.469925    -6283.120126 
15 Mar 2012 02:28:00.000     3325.425509     -796.085589    -6082.795388 
15 Mar 2012 02:29:00.000     3658.026286    -1004.340714    -5856.854978 
15 Mar 2012 02:30:00.000     3975.227412    -1208.358652    -5606.250369 
15 Mar 2012 02:31:00.000     4275.692988    -1407.280634    -5332.036900 
15 Mar 2012 02:32:00.000     4558.157572    -1600.269379    -5035.369329 
15 Mar 2012 02:33:00.000     4821.431507    -1786.512621    -4717.496974 
15 Mar 2012 02:34:00.000     5064.405932    -1965.226530    -4379.758447 
15 Mar 2012 02:35:00.000     5286.057454    -2135.659008    -4023.576023 
15 Mar 2012 02:36:00.000     5485.452454    -2297.092853    -3650.449646 
15 Mar 2012 02:37:00.000     5661.751025    -2448.848780    -3261.950613 
15 Mar 2012 02:38:00.000     5814.210505    -2590.288280    -2859.714959 
15 Mar 2012 02:39:00.000     5942.188610    -2720.816302    -2445.436565 
15 Mar 2012 02:40:00.000     6045.146135    -2839.883760    -2020.860028 
15 Mar 2012 02:41:00.000     6122.649230    -2946.989842    -1587.773311 
15 Mar 2012 02:42:00.000     6174.371227    -3041.684117    -1148.000214 
15 Mar 2012 02:43:00.000     6200.094016    -3123.568429     -703.392695 
15 Mar 2012 02:44:00.000     6199.708963    -3192.298568     -255.823072 
15 Mar 2012 02:45:00.000     6173.217373    -3247.585723      192.823865 
15 Mar 2012 02:46:00.000     6120.730485    -3289.197692      640.658789 
15 Mar 2012 02:47:00.000     6042.469002    -3316.959855     1085.795791 
15 Mar 2012 02:48:00.000     5938.762164    -3330.755911     1526.360324 
15 Mar 2012 02:49:00.000     5810.046364    -3330.528364     1960.497098 
15 Mar 2012 02:50:00.000     5656.863314    -3316.278761     2386.377891 
15 Mar 2012 02:51:00.000     5479.857758    -3288.067686     2802.209245 
15 Mar 2012 02:52:00.000     5279.774767    -3246.014497     3206.240027 
15 Mar 2012 02:53:00.000     5057.456595    -3190.296828     3596.768794 
15 Mar 2012 02:54:00.000     4813.839138    -3121.149833     3972.150965 
15 Mar 2012 02:55:00.000     4549.947994    -3038.865198     4330.805741 
15 Mar 2012 02:56:00.000     4266.894145    -2943.789906     4671.222769 
15 Mar 2012 02:57:00.000     3965.869278    -2836.324778     4991.968493 
15 Mar 2012 02:58:00.000     3648.140768    -2716.922780     5291.692202 
15 Mar 2012 02:59:00.000     3315.046346    -2586.087116     5569.131707 
15 Mar 2012 03:00:00.000     2967.988462    -2444.369106     5823.118664 
15 Mar 2012 03:01:00.000     2608.428384    -2292.365864     6052.583492 
15 Mar 2012 03:02:00.000     2237.880041    -2130.717780     6256.559876 
15 Mar 2012 03:03:00.000     1857.903653    -1960.105826     6434.188836 
15 Mar 2012 03:04:00.000     1470.099159    -1781.248681     6584.722349 
15 Mar 2012 03:05:00.000     1076.099482    -1594.899711     6707.526491 
15 Mar 2012 03:06:00.000      677.563651    -1401.843789     6802.084115 
15 Mar 2012 03:07:00.000      276.169817    -1202.893996     6867.997021 
15 Mar 2012 03:08:00.000     -126.391813     -998.888189     6904.987640 
15 Mar 2012 03:09:00.000     -528.426095     -790.685479     6912.900198 
15 Mar 2012 03:10:00.000     -928.240086     -579.162609     6891.701374 
15 Mar 2012 03:11:00.000    -1324.150169     -365.210266     6841.480440 
15 Mar 2012 03:12:00.000    -1714.489148     -149.729325     6762.448884 
15 Mar 2012 03:13:00.000    -2097.613266       66.372939     6654.939521 
15 Mar 2012 03:14:00.000    -2471.909127      282.186676     6519.405092 
15 Mar 2012 03:15:00.000    -2835.800491      496.803285     6356.416355 
15 Mar 2012 03:16:00.000    -3187.754911      709.319247     6166.659683 
15 Mar 2012 03:17:00.000    -3526.290187      918.839923     5950.934173 
15 Mar 2012 03:18:00.000    -3849.980609     1124.483324     5710.148280 
15 Mar 2012 03:19:00.000    -4157.462959     1325.383819     5445.315996 
15 Mar 2012 03:20:00.000    -4447.442254     1520.695786     5157.552572 
15 Mar 2012 03:21:00.000    -4718.697201     1709.597164     4848.069830 
15 Mar 2012 03:22:00.000    -4970.085337     1891.292917     4518.171053 
15 Mar 2012 03:23:00.000    -5200.547843     2065.018380     4169.245499 
15 Mar 2012 03:24:00.000    -5409.114006     2230.042476     3802.762554 
15 Mar 2012 03:25:00.000    -5594.905302     2385.670792     3420.265537 
15 Mar 2012 03:26:00.000    -5757.139101     2531.248505     3023.365209 
15 Mar 2012 03:27:00.000    -5895.131964     2666.163130     2613.732983 
15 Mar 2012 03:28:00.000    -6008.302518     2789.847104     2193.093889 
15 Mar 2012 03:29:00.000    -6096.173909     2901.780170     1763.219309 
15 Mar 2012 03:30:00.000    -6158.375811     3001.491566     1325.919516 
15 Mar 2012 03:31:00.000    -6194.645985     3088.562006      883.036054 
15 Mar 2012 03:32:00.000    -6204.831385     3162.625440      436.433979 
15 Mar 2012 03:33:00.000    -6188.888807     3223.370597      -12.005992 
15 Mar 2012 03:34:00.000    -6146.885066     3270.542290     -460.395404 
15 Mar 2012 03:35:00.000    -6078.996721     3303.942491     -906.846014 
15 Mar 2012 03:36:00.000    -5985.509333     3323.431158    -1349.477744 
15 Mar 2012 03:37:00.000    -5866.816259     3328.926826    -1786.426596 
15 Mar 2012 03:38:00.000    -5723.417003     3320.406947    -2215.852506 
15 Mar 2012 03:39:00.000    -5555.915109     3297.907981    -2635.947090 
15 Mar 2012 03:40:00.000    -5365.015625     3261.525240    -3044.941259 
15 Mar 2012 03:41:00.000    -5151.522130     3211.412486    -3441.112669 
15 Mar 2012 03:42:00.000    -4916.333358     3147.781280    -3822.792976 
15 Mar 2012 03:43:00.000    -4660.439409     3070.900087    -4188.374862 
15 Mar 2012 03:44:00.000    -4384.917583     2981.093149    -4536.318798 
15 Mar 2012 03:45:00.000    -4090.927846     2878.739111    -4865.159535 
15 Mar 2012 03:46:00.000    -3779.707945     2764.269428    -5173.512269 
15 Mar 2012 03:47:00.000    -3452.568194     2638.166546    -5460.078475 
15 Mar 2012 03:48:00.000    -3110.885964     2500.961867    -5723.651375 
15 Mar 2012 03:49:00.000    -2756.099879     2353.233514    -5963.121020 
15 Mar 2012 03:50:00.000    -2389.703758     2195.603890    -6177.478961 
15 Mar 2012 03:51:00.000    -2013.240330     2028.737057    -6365.822503 
15 Mar 2012 03:52:00.000    -1628.294734     1853.335940    -6527.358498 
15 Mar 2012 03:53:00.000    -1236.487844     1670.139366    -6661.406693 
15 Mar 2012 03:54:00.000     -839.469450     1479.918949    -6767.402586 
15 Mar 2012 03:55:00.000     -438.911304     1283.475845    -6844.899812 
15 Mar 2012 03:56:00.000      -36.500085     1081.637372    -6893.572017 
15 Mar 2012 03:57:00.000      366.069703      875.253531    -6913.214234 
15 Mar 2012 03:58:00.000      767.102870      665.193420    -6903.743746 
15 Mar 2012 03:59:00.000     1164.910675      452.341582    -6865.200436 
15 Mar 2012 04:00:00.000     1557.817938      237.594276    -6797.746615 
15 Mar 2012 04:01:00.000     1944.170096       21.855701    -6701.666343 
15 Mar 2012 04:02:00.000     2322.340168     -193.965807    -6577.364231 
15 Mar 2012 04:03:00.000     2690.735607     -408.961601    -6425.363734 
15 Mar 2012 04:04:00.000     3047.805008     -622.226550    -6246.304953 
15 Mar 2012 04:05:00.000     3392.044640     -832.862845    -6040.941934 
15 Mar 2012 04:06:00.000     3722.004779    -1039.983786    -5810.139496 
15 Mar 2012 04:07:00.000     4036.295813    -1242.717508    -5554.869586 
15 Mar 2012 04:08:00.000     4333.594096    -1440.210655    -5276.207188 
15 Mar 2012 04:09:00.000     4612.647520    -1631.631969    -4975.325797 
15 Mar 2012 04:10:00.000     4872.280790    -1816.175792    -4653.492475 
15 Mar 2012 04:11:00.000     5111.400373    -1993.065454    -4312.062515 
15 Mar 2012 04:12:00.000     5328.999106    -2161.556545    -3952.473737 
15 Mar 2012 04:13:00.000     5524.160436    -2320.940042    -3576.240429 
15 Mar 2012 04:14:00.000     5696.062281    -2470.545301    -3184.946973 
15 Mar 2012 04:15:00.000     5843.980492    -2609.742870    -2780.241171 
15 Mar 2012 04:16:00.000     5967.291907    -2737.947145    -2363.827307 
15 Mar 2012 04:17:00.000     6065.476972    -2854.618827    -1937.458970 
15 Mar 2012 04:18:00.000     6138.121933    -2959.267197    -1502.931669 
15 Mar 2012 04:19:00.000     6184.920579    -3051.452174    -1062.075269 
15 Mar 2012 04:20:00.000     6205.675530    -3130.786170     -616.746293 
15 Mar 2012 04:21:00.000     6200.299074    -3196.935718     -168.820095 
15 Mar 2012 04:22:00.000     6168.813535    -3249.622872      279.817033 
15 Mar 2012 04:23:00.000     6111.351180    -3288.626380      727.275804 
15 Mar 2012 04:24:00.000     6028.153666    -3313.782606     1171.671895 
15 Mar 2012 04:25:00.000     5919.571020    -3324.986222     1611.133880 
15 Mar 2012 04:26:00.000     5786.060168    -3322.190647     2043.811109 
15 Mar 2012 04:27:00.000     5628.183014    -3305.408242     2467.881507 
15 Mar 2012 04:28:00.000     5446.604073    -3274.710250     2881.559242 
15 Mar 2012 04:29:00.000     5242.087674    -3230.226504     3283.102247 
15 Mar 2012 04:30:00.000     5015.494743    -3172.144867     3670.819559 
15 Mar 2012 04:31:00.000     4767.779182    -3100.710445     4043.078434 
15 Mar 2012 04:32:00.000     4499.983846    -3016.224551     4398.311227 
15 Mar 2012 04:33:00.000     4213.236161    -2919.043435     4735.021994 
15 Mar 2012 04:34:00.000     3908.743371    -2809.576780     5051.792790 
15 Mar 2012 04:35:00.000     3587.787460    -2688.285974     5347.289638 
15 Mar 2012 04:36:00.000     3251.719750    -2555.682171     5620.268154 
15 Mar 2012 04:37:00.000     2901.955218    -2412.324130     5869.578777 
15 Mar 2012 04:38:00.000     2539.966530    -2258.815864     6094.171620 
15 Mar 2012 04:39:00.000     2167.277847    -2095.804097     6293.100884 
15 Mar 2012 04:40:00.000     1785.458407    -1923.975533     6465.528845 
15 Mar 2012 04:41:00.000     1396.115912    -1744.053969     6610.729379 
15 Mar 2012 04:42:00.000     1000.889767    -1556.797247     6728.091023 
15 Mar 2012 04:43:00.000      601.444169    -1362.994054     6817.119548 
15 Mar 2012 04:44:00.000      199.461104    -1163.460610     6877.440039 
15 Mar 2012 04:45:00.000     -203.366736     -959.037224     6908.798476 
15 Mar 2012 04:46:00.000     -605.343082     -750.584755     6911.062805 
15 Mar 2012 04:47:00.000    -1004.775229     -538.980994     6884.223489 
15 Mar 2012 04:48:00.000    -1399.981167     -325.116957     6828.393553 
15 Mar 2012 04:49:00.000    -1789.296659     -109.893141     6743.808106 
15 Mar 2012 04:50:00.000    -2171.082256      105.784270     6630.823353 
15 Mar 2012 04:51:00.000    -2543.730193      321.007220     6489.915090 
15 Mar 2012 04:52:00.000    -2905.671167      534.869606     6321.676707 
15 Mar 2012 04:53:00.000    -3255.380939      746.471092     6126.816683 
15 Mar 2012 04:54:00.000    -3591.386759      954.920895     5906.155606 
15 Mar 2012 04:55:00.000    -3912.273565     1159.341544     5660.622717 
15 Mar 2012 04:56:00.000    -4216.689943     1358.872563     5391.251997 
15 Mar 2012 04:57:00.000    -4503.353817     1552.674103     5099.177810 
15 Mar 2012 04:58:00.000    -4771.057852     1739.930470     4785.630131 
15 Mar 2012 04:59:00.000    -5018.674535     1919.853561     4451.929360 
15 Mar 2012 05:00:00.000    -5245.160929     2091.686181     4099.480768 
15 Mar 2012 05:01:00.000    -5449.563058     2254.705227     3729.768575 
15 Mar 2012 05:02:00.000    -5631.019935     2408.224737     3344.349701 
15 Mar 2012 05:03:00.000    -5788.767179     2551.598769     2944.847210 
15 Mar 2012 05:04:00.000    -5922.140241     2684.224123     2532.943473 
15 Mar 2012 05:05:00.000    -6030.577203     2805.542880     2110.373086 
15 Mar 2012 05:06:00.000    -6113.621142     2915.044746     1678.915565 
15 Mar 2012 05:07:00.000    -6170.922061     3012.269198     1240.387848 
15 Mar 2012 05:08:00.000    -6202.238357     3096.807425      796.636650 
15 Mar 2012 05:09:00.000    -6207.437847     3168.304041      349.530681 
15 Mar 2012 05:10:00.000    -6186.498319     3226.458586      -99.047220 
15 Mar 2012 05:11:00.000    -6139.507634     3271.026782     -547.208016 
15 Mar 2012 05:12:00.000    -6066.663352     3301.821563     -993.064428 
15 Mar 2012 05:13:00.000    -5968.271901     3318.713860    -1434.738878 
15 Mar 2012 05:14:00.000    -5844.747293     3321.633139    -1870.371403 
15 Mar 2012 05:15:00.000    -5696.609377     3310.567701    -2298.127480 
15 Mar 2012 05:16:00.000    -5524.481656     3285.564721    -2716.205757 
15 Mar 2012 05:17:00.000    -5329.088656     3246.730054    -3122.845636 
15 Mar 2012 05:18:00.000    -5111.252883     3194.227785    -3516.334688 
15 Mar 2012 05:19:00.000    -4871.891357     3128.279532    -3895.015865 
15 Mar 2012 05:20:00.000    -4612.011752     3049.163516    -4257.294477 
15 Mar 2012 05:21:00.000    -4332.708156     2957.213383    -4601.644908 
15 Mar 2012 05:22:00.000    -4035.156461     2852.816798    -4926.617040 
15 Mar 2012 05:23:00.000    -3720.609417     2736.413814    -5230.842362 
15 Mar 2012 05:24:00.000    -3390.391352     2608.495012    -5513.039730 
15 Mar 2012 05:25:00.000    -3045.892605     2469.599436    -5772.020762 
15 Mar 2012 05:26:00.000    -2688.563660     2320.312322    -6006.694847 
15 Mar 2012 05:27:00.000    -2319.909052     2161.262630    -6216.073733 
15 Mar 2012 05:28:00.000    -1941.481021     1993.120396    -6399.275689 
15 Mar 2012 05:29:00.000    -1554.872983     1816.593909    -6555.529223 
15 Mar 2012 05:30:00.000    -1161.712819     1632.426728    -6684.176323 
15 Mar 2012 05:31:00.000     -763.656019     1441.394548    -6784.675236 
15 Mar 2012 05:32:00.000     -362.378713     1244.301933    -6856.602743 
15 Mar 2012 05:33:00.000       40.429388     1041.978931    -6899.655947 
15 Mar 2012 05:34:00.000      443.072104      835.277574    -6913.653542 
15 Mar 2012 05:35:00.000      843.853936      625.068291    -6898.536582 
15 Mar 2012 05:36:00.000     1241.087195      412.236245    -6854.368728 
15 Mar 2012 05:37:00.000     1633.099118      197.677603    -6781.335978 
15 Mar 2012 05:38:00.000     2018.238908      -17.704237    -6679.745885 
15 Mar 2012 05:39:00.000     2394.884684     -233.002448    -6550.026261 
15 Mar 2012 05:40:00.000     2761.450317     -447.310597    -6392.723378 
15 Mar 2012 05:41:00.000     3116.392101     -659.726452    -6208.499665 
15 Mar 2012 05:42:00.000     3458.215263     -869.355790    -5998.130919 
15 Mar 2012 05:43:00.000     3785.480250    -1075.316157    -5762.503037 
15 Mar 2012 05:44:00.000     4096.808797    -1276.740582    -5502.608289 
15 Mar 2012 05:45:00.000     4390.889730    -1472.781228    -5219.541134 
15 Mar 2012 05:46:00.000     4666.484485    -1662.612961    -4914.493616 
15 Mar 2012 05:47:00.000     4922.432331    -1845.436821    -4588.750342 
15 Mar 2012 05:48:00.000     5157.655252    -2020.483388    -4243.683070 
15 Mar 2012 05:49:00.000     5371.162490    -2187.016017    -3880.744937 
15 Mar 2012 05:50:00.000     5562.054720    -2344.333939    -3501.464336 
15 Mar 2012 05:51:00.000     5729.527834    -2491.775209    -3107.438481 
15 Mar 2012 05:52:00.000     5872.876335    -2628.719495    -2700.326682 
15 Mar 2012 05:53:00.000     5991.496298    -2754.590682    -2281.843354 
15 Mar 2012 05:54:00.000     6084.887927    -2868.859302    -1853.750802 
15 Mar 2012 05:55:00.000     6152.657651    -2971.044755    -1417.851794 
15 Mar 2012 05:56:00.000     6194.519787    -3060.717335     -975.981974 
15 Mar 2012 05:57:00.000     6210.297746    -3137.500034     -530.002130 
15 Mar 2012 05:58:00.000     6199.924771    -3201.070132      -81.790359 
15 Mar 2012 05:59:00.000     6163.444227    -3251.160544      366.765846 
15 Mar 2012 06:00:00.000     6101.009418    -3287.560952      813.777538 
15 Mar 2012 06:01:00.000     6012.882937    -3310.118684     1257.362276 
15 Mar 2012 06:02:00.000     5899.435570    -3318.739352     1695.652051 
15 Mar 2012 06:03:00.000     5761.144731    -3313.387250     2126.801151 
15 Mar 2012 06:04:00.000     5598.592452    -3294.085503     2548.993934 
15 Mar 2012 06:05:00.000     5412.462937    -3260.915962     2960.452476 
15 Mar 2012 06:06:00.000     5203.539679    -3214.018862     3359.444057 
15 Mar 2012 06:07:00.000     4972.702167    -3153.592228     3744.288455 
15 Mar 2012 06:08:00.000     4720.922174    -3079.891036     4113.365026 
15 Mar 2012 06:09:00.000     4449.259678    -2993.226142     4465.119528 
15 Mar 2012 06:10:00.000     4158.858389    -2893.962964     4798.070662 
15 Mar 2012 06:11:00.000     3850.940941    -2782.519949     5110.816316 
