Sat ephemeris file created in MATLAB using delkep_wrapper.m @ 23-Jan-2017 22:16:40
sat15


      Time (UTCG)              x (km)          y (km)          z (km)   
15 Mar 2012 00:32:00.000    -1220.640386      337.197821    -6862.138259 
15 Mar 2012 00:33:00.000     -842.700541      583.345281    -6902.330831 
15 Mar 2012 00:34:00.000     -461.217776      827.045220    -6913.456529 
15 Mar 2012 00:35:00.000      -77.798510     1067.271443    -6895.468503 
15 Mar 2012 00:36:00.000      305.942711     1303.012344    -6848.442502 
15 Mar 2012 00:37:00.000      688.390005     1533.275166    -6772.576561 
15 Mar 2012 00:38:00.000     1067.932966     1757.090185    -6668.190165 
15 Mar 2012 00:39:00.000     1442.973439     1973.514790    -6535.722901 
15 Mar 2012 00:40:00.000     1811.932253     2181.637453    -6375.732612 
15 Mar 2012 00:41:00.000     2173.255869     2380.581574    -6188.893044 
15 Mar 2012 00:42:00.000     2525.422920     2569.509164    -5975.991009 
15 Mar 2012 00:43:00.000     2866.950621     2747.624382    -5737.923074 
15 Mar 2012 00:44:00.000     3196.401008     2914.176884    -5475.691783 
15 Mar 2012 00:45:00.000     3512.386993     3068.464986    -5190.401435 
15 Mar 2012 00:46:00.000     3813.578207     3209.838618    -4883.253436 
15 Mar 2012 00:47:00.000     4098.706597     3337.702065    -4555.541238 
15 Mar 2012 00:48:00.000     4366.571769     3451.516475    -4208.644892 
15 Mar 2012 00:49:00.000     4616.046037     3550.802132    -3844.025236 
15 Mar 2012 00:50:00.000     4846.079175     3635.140478    -3463.217745 
15 Mar 2012 00:51:00.000     5055.702835     3704.175873    -3067.826063 
15 Mar 2012 00:52:00.000     5244.034625     3757.617103    -2659.515252 
15 Mar 2012 00:53:00.000     5410.281821     3795.238601    -2240.004776 
15 Mar 2012 00:54:00.000     5553.744708     3816.881401    -1811.061263 
15 Mar 2012 00:55:00.000     5673.819522     3822.453813    -1374.491069 
15 Mar 2012 00:56:00.000     5770.000989     3811.931807     -932.132661 
15 Mar 2012 00:57:00.000     5841.884458     3785.359118     -485.848887 
15 Mar 2012 00:58:00.000     5889.167594     3742.847068      -37.519122 
15 Mar 2012 00:59:00.000     5911.651660     3684.574092      410.968643 
15 Mar 2012 01:00:00.000     5909.242342     3610.784996      857.725750 
15 Mar 2012 01:01:00.000     5881.950154     3521.789926     1300.870830 
15 Mar 2012 01:02:00.000     5829.890384     3417.963064     1738.537724 
15 Mar 2012 01:03:00.000     5753.282613     3299.741053     2168.883345 
15 Mar 2012 01:04:00.000     5652.449787     3167.621167     2590.095434 
15 Mar 2012 01:05:00.000     5527.816854     3022.159212     3000.400197 
15 Mar 2012 01:06:00.000     5379.908973     2863.967193     3398.069771 
15 Mar 2012 01:07:00.000     5209.349307     2693.710735     3781.429504 
15 Mar 2012 01:08:00.000     5016.856387     2512.106285     4148.865003 
15 Mar 2012 01:09:00.000     4803.241097     2319.918099     4498.828935 
15 Mar 2012 01:10:00.000     4569.403248     2117.955019     4829.847545 
15 Mar 2012 01:11:00.000     4316.327793     1907.067077     5140.526856 
15 Mar 2012 01:12:00.000     4045.080677     1688.141912     5429.558547 
15 Mar 2012 01:13:00.000     3756.804348     1462.101034     5695.725456 
15 Mar 2012 01:14:00.000     3452.712944     1229.895949     5937.906709 
15 Mar 2012 01:15:00.000     3134.087180      992.504150     6155.082442 
15 Mar 2012 01:16:00.000     2802.268954      750.925003     6346.338091 
15 Mar 2012 01:17:00.000     2458.655696      506.175540     6510.868245 
15 Mar 2012 01:18:00.000     2104.694482      259.286180     6647.980041 
15 Mar 2012 01:19:00.000     1741.875941       11.296385     6757.096078 
15 Mar 2012 01:20:00.000     1371.727976     -236.749709     6837.756851 
15 Mar 2012 01:21:00.000      995.809331     -483.807697     6889.622682 
15 Mar 2012 01:22:00.000      615.703027     -728.837293     6912.475157 
15 Mar 2012 01:23:00.000      233.009694     -970.806719     6906.218040 
15 Mar 2012 01:24:00.000     -150.659167    -1208.697041     6870.877680 
15 Mar 2012 01:25:00.000     -533.687970    -1441.506469     6806.602902 
15 Mar 2012 01:26:00.000     -914.463852    -1668.254568     6713.664377 
15 Mar 2012 01:27:00.000    -1291.383455    -1887.986392     6592.453486 
15 Mar 2012 01:28:00.000    -1662.859687    -2099.776501     6443.480668 
15 Mar 2012 01:29:00.000    -2027.328398    -2302.732865     6267.373272 
15 Mar 2012 01:30:00.000    -2383.254971    -2496.000615     6064.872916 
15 Mar 2012 01:31:00.000    -2729.140780    -2678.765646     5836.832363 
15 Mar 2012 01:32:00.000    -3063.529500    -2850.258048     5584.211930 
15 Mar 2012 01:33:00.000    -3385.013242    -3009.755346     5308.075444 
15 Mar 2012 01:34:00.000    -3692.238478    -3156.585549     5009.585762 
15 Mar 2012 01:35:00.000    -3983.911740    -3290.129973     4689.999874 
15 Mar 2012 01:36:00.000    -4258.805066    -3409.825857     4350.663610 
15 Mar 2012 01:37:00.000    -4515.761170    -3515.168726     3993.005972 
15 Mar 2012 01:38:00.000    -4753.698314    -3605.714525     3618.533116 
15 Mar 2012 01:39:00.000    -4971.614862    -3681.081485     3228.822011 
15 Mar 2012 01:40:00.000    -5168.593496    -3740.951736     2825.513794 
15 Mar 2012 01:41:00.000    -5343.805078    -3785.072644     2410.306865 
15 Mar 2012 01:42:00.000    -5496.512140    -3813.257883     1984.949730 
15 Mar 2012 01:43:00.000    -5626.071988    -3825.388215     1551.233638 
15 Mar 2012 01:44:00.000    -5731.939408    -3821.412000     1110.985041 
15 Mar 2012 01:45:00.000    -5813.668956    -3801.345414      666.057900 
15 Mar 2012 01:46:00.000    -5870.916839    -3765.272380      218.325877 
15 Mar 2012 01:47:00.000    -5903.442355    -3713.344222     -230.325552 
15 Mar 2012 01:48:00.000    -5911.108910    -3645.779028     -678.007042 
15 Mar 2012 01:49:00.000    -5893.884586    -3562.860734    -1122.833331 
15 Mar 2012 01:50:00.000    -5851.842281    -3464.937930    -1562.931180 
15 Mar 2012 01:51:00.000    -5785.159393    -3352.422398    -1996.447264 
15 Mar 2012 01:52:00.000    -5694.117078    -3225.787374    -2421.555973 
15 Mar 2012 01:53:00.000    -5579.099060    -3085.565565    -2836.467105 
15 Mar 2012 01:54:00.000    -5440.590016    -2932.346903    -3239.433397 
15 Mar 2012 01:55:00.000    -5279.173532    -2766.776065    -3628.757892 
15 Mar 2012 01:56:00.000    -5095.529646    -2589.549759    -4002.801080 
15 Mar 2012 01:57:00.000    -4890.431983    -2401.413796    -4359.987800 
15 Mar 2012 01:58:00.000    -4664.744492    -2203.159946    -4698.813881 
15 Mar 2012 01:59:00.000    -4419.417814    -1995.622611    -5017.852468 
15 Mar 2012 02:00:00.000    -4155.485270    -1779.675310    -5315.760037 
15 Mar 2012 02:01:00.000    -3874.058515    -1556.227003    -5591.282049 
15 Mar 2012 02:02:00.000    -3576.322851    -1326.218265    -5843.258234 
15 Mar 2012 02:03:00.000    -3263.532237    -1090.617329    -6070.627480 
15 Mar 2012 02:04:00.000    -2937.004008     -850.416006    -6272.432294 
15 Mar 2012 02:05:00.000    -2598.113328     -606.625514    -6447.822844 
15 Mar 2012 02:06:00.000    -2248.287395     -360.272218    -6596.060531 
15 Mar 2012 02:07:00.000    -1888.999432     -112.393310    -6716.521101 
15 Mar 2012 02:08:00.000    -1521.762487      135.967557    -6808.697274 
15 Mar 2012 02:09:00.000    -1148.123054      383.764667    -6872.200881 
15 Mar 2012 02:10:00.000     -769.654565      629.954636    -6906.764497 
15 Mar 2012 02:11:00.000     -387.950765      873.500814    -6912.242570 
15 Mar 2012 02:12:00.000       -4.618997     1113.377645    -6888.612030 
15 Mar 2012 02:13:00.000      378.726565     1348.574987    -6835.972389 
15 Mar 2012 02:14:00.000      760.471711     1578.102366    -6754.545322 
15 Mar 2012 02:15:00.000     1139.008995     1800.993146    -6644.673732 
15 Mar 2012 02:16:00.000     1512.744503     2016.308602    -6506.820307 
15 Mar 2012 02:17:00.000     1880.104562     2223.141870    -6341.565570 
15 Mar 2012 02:18:00.000     2239.542370     2420.621772    -6149.605436 
15 Mar 2012 02:19:00.000     2589.544508     2607.916478    -5931.748283 
15 Mar 2012 02:20:00.000     2928.637310     2784.237018    -5688.911543 
15 Mar 2012 02:21:00.000     3255.393068     2948.840600    -5422.117843 
15 Mar 2012 02:22:00.000     3568.436048     3101.033740    -5132.490694 
15 Mar 2012 02:23:00.000     3866.448276     3240.175184    -4821.249767 
15 Mar 2012 02:24:00.000     4148.175091     3365.678612    -4489.705748 
15 Mar 2012 02:25:00.000     4412.430425     3477.015106    -4139.254826 
15 Mar 2012 02:26:00.000     4658.101797     3573.715380    -3771.372807 
15 Mar 2012 02:27:00.000     4884.154997     3655.371758    -3387.608905 
15 Mar 2012 02:28:00.000     5089.638441     3721.639892    -2989.579213 
15 Mar 2012 02:29:00.000     5273.687172     3772.240216    -2578.959902 
15 Mar 2012 02:30:00.000     5435.526507     3806.959123    -2157.480158 
15 Mar 2012 02:31:00.000     5574.475293     3825.649871    -1726.914904 
15 Mar 2012 02:32:00.000     5689.948776     3828.233195    -1289.077321 
15 Mar 2012 02:33:00.000     5781.461062     3814.697654     -845.811218 
15 Mar 2012 02:34:00.000     5848.627160     3785.099671     -398.983261 
15 Mar 2012 02:35:00.000     5891.164603     3739.563305       49.524880 
15 Mar 2012 02:36:00.000     5908.894638     3678.279730      497.824465 
15 Mar 2012 02:37:00.000     5901.742971     3601.506428      944.027627 
15 Mar 2012 02:38:00.000     5869.740085     3509.566113     1386.255330 
15 Mar 2012 02:39:00.000     5813.021106     3402.845371     1822.645280 
15 Mar 2012 02:40:00.000     5731.825234     3281.793033     2251.359764 
15 Mar 2012 02:41:00.000     5626.494733     3146.918294     2670.593395 
15 Mar 2012 02:42:00.000     5497.473490     2998.788563     3078.580710 
15 Mar 2012 02:43:00.000     5345.305145     2838.027083     3473.603604 
15 Mar 2012 02:44:00.000     5170.630795     2665.310302     3853.998572 
15 Mar 2012 02:45:00.000     4974.186300     2481.365033     4218.163705 
15 Mar 2012 02:46:00.000     4756.799179     2286.965392     4564.565443 
15 Mar 2012 02:47:00.000     4519.385125     2082.929539     4891.745031 
15 Mar 2012 02:48:00.000     4262.944147     1870.116239     5198.324659 
15 Mar 2012 02:49:00.000     3988.556360     1649.421245     5483.013271 
15 Mar 2012 02:50:00.000     3697.377433     1421.773525     5744.611995 
15 Mar 2012 02:51:00.000     3390.633725     1188.131358     5982.019194 
15 Mar 2012 02:52:00.000     3069.617114      949.478294     6194.235106 
15 Mar 2012 02:53:00.000     2735.679564      706.819018     6380.366056 
15 Mar 2012 02:54:00.000     2390.227424      461.175117     6539.628215 
15 Mar 2012 02:55:00.000     2034.715510      213.580782     6671.350902 
15 Mar 2012 02:56:00.000     1670.640977      -34.921547     6774.979411 
15 Mar 2012 02:57:00.000     1299.537012     -283.285572     6850.077346 
15 Mar 2012 02:58:00.000      922.966381     -530.465538     6896.328457 
15 Mar 2012 02:59:00.000      542.514845     -775.420641     6913.537972 
15 Mar 2012 03:00:00.000      159.784483    -1017.119407     6901.633419 
15 Mar 2012 03:01:00.000     -223.613051    -1254.544037     6860.664930 
15 Mar 2012 03:02:00.000     -606.063321    -1486.694692     6790.805030 
15 Mar 2012 03:03:00.000     -985.955901    -1712.593707     6692.347912 
15 Mar 2012 03:04:00.000    -1361.691161    -1931.289702     6565.708194 
15 Mar 2012 03:05:00.000    -1731.686998    -2141.861593     6411.419177 
15 Mar 2012 03:06:00.000    -2094.385504    -2343.422473     6230.130600 
15 Mar 2012 03:07:00.000    -2448.259517    -2535.123342     6022.605897 
15 Mar 2012 03:08:00.000    -2791.819060    -2716.156688     5789.718991 
15 Mar 2012 03:09:00.000    -3123.617609    -2885.759887     5532.450607 
15 Mar 2012 03:10:00.000    -3442.258186    -3043.218413     5251.884146 
15 Mar 2012 03:11:00.000    -3746.399239    -3187.868855     4949.201120 
15 Mar 2012 03:12:00.000    -4034.760291    -3319.101702     4625.676178 
15 Mar 2012 03:13:00.000    -4306.127331    -3436.363922     4282.671738 
15 Mar 2012 03:14:00.000    -4559.357928    -3539.161286     3921.632248 
15 Mar 2012 03:15:00.000    -4793.386032    -3627.060452     3544.078108 
15 Mar 2012 03:16:00.000    -5007.226473    -3699.690792     3151.599261 
15 Mar 2012 03:17:00.000    -5199.979100    -3756.745957     2745.848500 
15 Mar 2012 03:18:00.000    -5370.832573    -3797.985165     2328.534511 
15 Mar 2012 03:19:00.000    -5519.067778    -3823.234222     1901.414672 
15 Mar 2012 03:20:00.000    -5644.060854    -3832.386253     1466.287657 
15 Mar 2012 03:21:00.000    -5745.285818    -3825.402157     1024.985860 
15 Mar 2012 03:22:00.000    -5822.316780    -3802.310775      579.367674 
15 Mar 2012 03:23:00.000    -5874.829730    -3763.208768      131.309675 
15 Mar 2012 03:24:00.000    -5902.603907    -3708.260214     -317.301292 
15 Mar 2012 03:25:00.000    -5905.522726    -3637.695921     -764.576050 
15 Mar 2012 03:26:00.000    -5883.574262    -3551.812453    -1208.631050 
15 Mar 2012 03:27:00.000    -5836.851304    -3450.970891    -1647.596301 
15 Mar 2012 03:28:00.000    -5765.550963    -3335.595306    -2079.623249 
15 Mar 2012 03:29:00.000    -5669.973836    -3206.170983    -2502.892554 
15 Mar 2012 03:30:00.000    -5550.522743    -3063.242376    -2915.621759 
15 Mar 2012 03:31:00.000    -5407.701026    -2907.410818    -3316.072791 
15 Mar 2012 03:32:00.000    -5242.110432    -2739.331993    -3702.559285 
15 Mar 2012 03:33:00.000    -5054.448574    -2559.713175    -4073.453681 
15 Mar 2012 03:34:00.000    -4845.505992    -2369.310252    -4427.194080 
15 Mar 2012 03:35:00.000    -4616.162827    -2168.924547    -4762.290823 
15 Mar 2012 03:36:00.000    -4367.385108    -1959.399443    -5077.332760 
15 Mar 2012 03:37:00.000    -4100.220688    -1741.616835    -5370.993197 
15 Mar 2012 03:38:00.000    -3815.794827    -1516.493417    -5642.035481 
15 Mar 2012 03:39:00.000    -3515.305452    -1284.976826    -5889.318207 
15 Mar 2012 03:40:00.000    -3200.018117    -1048.041647    -6111.800027 
15 Mar 2012 03:41:00.000    -2871.260665     -806.685320    -6308.544032 
15 Mar 2012 03:42:00.000    -2530.417643     -561.923930    -6478.721700 
15 Mar 2012 03:43:00.000    -2178.924466     -314.787939    -6621.616384 
15 Mar 2012 03:44:00.000    -1818.261376      -66.317842    -6736.626331 
15 Mar 2012 03:45:00.000    -1449.947204      182.440212    -6823.267215 
15 Mar 2012 03:46:00.000    -1075.532978      430.438826    -6881.174176 
15 Mar 2012 03:47:00.000     -696.595388      676.633762    -6910.103359 
15 Mar 2012 03:48:00.000     -314.730149      919.988341    -6909.932937 
15 Mar 2012 03:49:00.000       68.454722     1159.477807    -6880.663629 
15 Mar 2012 03:50:00.000      451.345671     1394.093640    -6822.418693 
15 Mar 2012 03:51:00.000      832.330410     1622.847809    -6735.443407 
15 Mar 2012 03:52:00.000     1209.804698     1844.776928    -6620.104039 
15 Mar 2012 03:53:00.000     1582.179103     2058.946312    -6476.886303 
15 Mar 2012 03:54:00.000     1947.885687     2264.453918    -6306.393313 
15 Mar 2012 03:55:00.000     2305.384618     2460.434142    -6109.343042 
15 Mar 2012 03:56:00.000     2653.170642     2646.061466    -5886.565304 
15 Mar 2012 03:57:00.000     2989.779431     2820.553933    -5638.998251 
15 Mar 2012 03:58:00.000     3313.793743     2983.176442    -5367.684432 
15 Mar 2012 03:59:00.000     3623.849391     3133.243846    -5073.766393 
15 Mar 2012 04:00:00.000     3918.640983     3270.123840    -4758.481872 
15 Mar 2012 04:01:00.000     4196.927426     3393.239619    -4423.158587 
15 Mar 2012 04:02:00.000     4457.537141     3502.072315    -4069.208638 
15 Mar 2012 04:03:00.000     4699.373004     3596.163182    -3698.122570 
15 Mar 2012 04:04:00.000     4921.416959     3675.115528    -3311.463088 
15 Mar 2012 04:05:00.000     5122.734306     3738.596389    -2910.858479 
15 Mar 2012 04:06:00.000     5302.477636     3786.337932    -2497.995756 
15 Mar 2012 04:07:00.000     5459.890396     3818.138588    -2074.613555 
15 Mar 2012 04:08:00.000     5594.310077     3833.863897    -1642.494808 
15 Mar 2012 04:09:00.000     5705.170999     3833.447084    -1203.459240 
15 Mar 2012 04:10:00.000     5792.006691     3816.889338     -759.355703 
15 Mar 2012 04:11:00.000     5854.451859     3784.259809     -312.054392 
15 Mar 2012 04:12:00.000     5892.243916     3735.695321      136.561032 
15 Mar 2012 04:13:00.000     5905.224090     3671.399800      584.601375 
15 Mar 2012 04:14:00.000     5893.338092     3591.643411     1030.179864 
15 Mar 2012 04:15:00.000     5856.636340     3496.761432     1471.420092 
15 Mar 2012 04:16:00.000     5795.273746     3387.152836     1906.463924 
15 Mar 2012 04:17:00.000     5709.509063     3263.278620     2333.479316 
15 Mar 2012 04:18:00.000     5599.703796     3125.659862     2750.668035 
15 Mar 2012 04:19:00.000     5466.320672     2974.875529     3156.273230 
15 Mar 2012 04:20:00.000     5309.921697     2811.560047     3548.586830 
15 Mar 2012 04:21:00.000     5131.165783     2636.400622     3925.956734 
15 Mar 2012 04:22:00.000     4930.805974     2450.134357     4286.793777 
15 Mar 2012 04:23:00.000     4709.686275     2253.545146     4629.578412 
15 Mar 2012 04:24:00.000     4468.738094     2047.460376     4952.867116 
15 Mar 2012 04:25:00.000     4208.976319     1832.747444     5255.298466 
15 Mar 2012 04:26:00.000     3931.495046     1610.310107     5535.598873 
15 Mar 2012 04:27:00.000     3637.462967     1381.084678     5792.587944 
15 Mar 2012 04:28:00.000     3328.118452     1146.036083     6025.183456 
15 Mar 2012 04:29:00.000     3004.764329      906.153803     6232.405910 
15 Mar 2012 04:30:00.000     2668.762399      662.447705     6413.382657 
15 Mar 2012 04:31:00.000     2321.527701      415.943792     6567.351575 
15 Mar 2012 04:32:00.000     1964.522554      167.679882     6693.664273 
15 Mar 2012 04:33:00.000     1599.250395      -81.298757     6791.788829 
15 Mar 2012 04:34:00.000     1227.249452     -329.943815     6861.312023 
15 Mar 2012 04:35:00.000      850.086261     -577.208347     6901.941081 
15 Mar 2012 04:36:00.000      469.349075     -822.051183     6913.504908 
15 Mar 2012 04:37:00.000       86.641173    -1063.441317     6895.954806 
15 Mar 2012 04:38:00.000     -296.425893    -1300.362242     6849.364682 
15 Mar 2012 04:39:00.000     -678.239082    -1531.816232     6773.930734 
15 Mar 2012 04:40:00.000    -1057.190656    -1756.828548     6669.970628 
15 Mar 2012 04:41:00.000    -1431.684951    -1974.451539     6537.922157 
15 Mar 2012 04:42:00.000    -1800.145097    -2183.768631     6378.341400 
15 Mar 2012 04:43:00.000    -2161.019653    -2383.898193     6191.900377 
15 Mar 2012 04:44:00.000    -2512.789146    -2573.997249     5979.384223 
15 Mar 2012 04:45:00.000    -2853.972464    -2753.265023     5741.687879 
15 Mar 2012 04:46:00.000    -3183.133094    -2920.946321     5479.812325 
15 Mar 2012 04:47:00.000    -3498.885169    -3076.334705     5194.860362 
15 Mar 2012 04:48:00.000    -3799.899305    -3218.775473     4888.031970 
15 Mar 2012 04:49:00.000    -4084.908197    -3347.668418     4560.619256 
15 Mar 2012 04:50:00.000    -4352.711953    -3462.470354     4214.001010 
15 Mar 2012 04:51:00.000    -4602.183150    -3562.697408     3849.636899 
15 Mar 2012 04:52:00.000    -4832.271573    -3647.927057     3469.061321 
15 Mar 2012 04:53:00.000    -5042.008643    -3717.799912     3073.876944 
15 Mar 2012 04:54:00.000    -5230.511492    -3772.021232     2665.747956 
15 Mar 2012 04:55:00.000    -5396.986679    -3810.362166     2246.393056 
15 Mar 2012 04:56:00.000    -5540.733528    -3832.660721     1817.578218 
15 Mar 2012 04:57:00.000    -5661.147081    -3838.822446     1381.109253 
15 Mar 2012 04:58:00.000    -5757.720640    -3828.820830      938.824206 
15 Mar 2012 04:59:00.000    -5830.047904    -3802.697420      492.585612 
15 Mar 2012 05:00:00.000    -5877.824671    -3760.561644       44.272658 
15 Mar 2012 05:01:00.000    -5900.850126    -3702.590356     -404.226736 
15 Mar 2012 05:02:00.000    -5899.027679    -3629.027092     -851.023863 
15 Mar 2012 05:03:00.000    -5872.365372    -3540.181048    -1294.237186 
15 Mar 2012 05:04:00.000    -5820.975845    -3436.425779    -1732.000259 
15 Mar 2012 05:05:00.000    -5745.075856    -3318.197628    -2162.469588 
15 Mar 2012 05:06:00.000    -5644.985373    -3185.993896    -2583.832396 
15 Mar 2012 05:07:00.000    -5521.126219    -3040.370742    -2994.314252 
15 Mar 2012 05:08:00.000    -5374.020299    -2881.940850    -3392.186548 
15 Mar 2012 05:09:00.000    -5204.287397    -2711.370849    -3775.773778 
15 Mar 2012 05:10:00.000    -5012.642568    -2529.378507    -4143.460591 
15 Mar 2012 05:11:00.000    -4799.893122    -2336.729713    -4493.698597 
15 Mar 2012 05:12:00.000    -4566.935229    -2134.235249    -4825.012884 
15 Mar 2012 05:13:00.000    -4314.750136    -1922.747385    -5136.008233 
15 Mar 2012 05:14:00.000    -4044.400041    -1703.156287    -5425.374990 
15 Mar 2012 05:15:00.000    -3757.023616    -1476.386270    -5691.894583 
15 Mar 2012 05:16:00.000    -3453.831211    -1243.391909    -5934.444653 
15 Mar 2012 05:17:00.000    -3136.099756    -1005.154022    -6152.003781 
15 Mar 2012 05:18:00.000    -2805.167385     -762.675537    -6343.655790 
15 Mar 2012 05:19:00.000    -2462.427798     -516.977275    -6508.593600 
15 Mar 2012 05:20:00.000    -2109.324393     -269.093647    -6646.122631 
15 Mar 2012 05:21:00.000    -1747.344187      -20.068304    -6755.663725 
15 Mar 2012 05:22:00.000    -1378.011555      229.050259    -6836.755586 
15 Mar 2012 05:23:00.000    -1002.881808      477.213119    -6889.056723 
15 Mar 2012 05:24:00.000     -623.534645      723.375341    -6912.346886 
15 Mar 2012 05:25:00.000     -241.567501      966.500375    -6906.527998 
15 Mar 2012 05:26:00.000      141.411183     1205.564424    -6871.624561 
15 Mar 2012 05:27:00.000      523.788726     1439.560755    -6807.783561 
15 Mar 2012 05:28:00.000      903.955005     1667.503935    -6715.273843 
15 Mar 2012 05:29:00.000     1280.309232     1888.433987    -6594.484980 
15 Mar 2012 05:30:00.000     1651.266695     2101.420428    -6445.925636 
15 Mar 2012 05:31:00.000     2015.265429     2305.566188    -6270.221417 
15 Mar 2012 05:32:00.000     2370.772796     2500.011391    -6068.112244 
15 Mar 2012 05:33:00.000     2716.291935     2683.936977    -5840.449233 
15 Mar 2012 05:34:00.000     3050.368067     2856.568147    -5588.191111 
15 Mar 2012 05:35:00.000     3371.594619     3017.177636    -5312.400178 
15 Mar 2012 05:36:00.000     3678.619146     3165.088766    -5014.237838 
15 Mar 2012 05:37:00.000     3970.149028     3299.678305    -4694.959701 
15 Mar 2012 05:38:00.000     4244.956906     3420.379091    -4355.910301 
15 Mar 2012 05:39:00.000     4501.885856     3526.682420    -3998.517433 
15 Mar 2012 05:40:00.000     4739.854255     3618.140193    -3624.286137 
15 Mar 2012 05:41:00.000     4957.860336     3694.366801    -3234.792364 
15 Mar 2012 05:42:00.000     5154.986406     3755.040756    -2831.676338 
15 Mar 2012 05:43:00.000     5330.402708     3799.906042    -2416.635648 
15 Mar 2012 05:44:00.000     5483.370912     3828.773198    -1991.418100 
15 Mar 2012 05:45:00.000     5613.247227     3841.520117    -1557.814357 
15 Mar 2012 05:46:00.000     5719.485107     3838.092563    -1117.650396 
15 Mar 2012 05:47:00.000     5801.637550     3818.504402     -672.779821 
15 Mar 2012 05:48:00.000     5859.358983     3782.837544     -225.076058 
15 Mar 2012 05:49:00.000     5892.406713     3731.241605      223.575538 
15 Mar 2012 05:50:00.000     5900.641948     3663.933274      671.285619 
15 Mar 2012 05:51:00.000     5884.030377     3581.195406     1116.168805 
15 Mar 2012 05:52:00.000     5842.642318     3483.375834     1556.351617 
15 Mar 2012 05:53:00.000     5776.652419     3370.885903     1989.980370 
15 Mar 2012 05:54:00.000     5686.338917     3244.198745     2415.228983 
15 Mar 2012 05:55:00.000     5572.082469     3103.847286     2830.306662 
15 Mar 2012 05:56:00.000     5434.364546     2950.422006     3233.465444 
15 Mar 2012 05:57:00.000     5273.765407     2784.568451     3623.007561 
15 Mar 2012 05:58:00.000     5090.961648     2606.984522     3997.292586 
15 Mar 2012 05:59:00.000     4886.723357     2418.417535     4354.744341 
15 Mar 2012 06:00:00.000     4661.910868     2219.661076     4693.857538 
15 Mar 2012 06:01:00.000     4417.471136     2011.551664     5013.204113 
15 Mar 2012 06:02:00.000     4154.433752     1794.965227     5311.439245 
15 Mar 2012 06:03:00.000     3873.906600     1570.813416     5587.307015 
15 Mar 2012 06:04:00.000     3577.071196     1340.039772     5839.645698 
15 Mar 2012 06:05:00.000     3265.177710     1103.615745     6067.392654 
15 Mar 2012 06:06:00.000     2939.539701      862.536615     6269.588802 
15 Mar 2012 06:07:00.000     2601.528582      617.817294     6445.382660 
15 Mar 2012 06:08:00.000     2252.567852      370.488060     6594.033931 
15 Mar 2012 06:09:00.000     1894.127090      121.590214     6714.916619 
15 Mar 2012 06:10:00.000     1527.715777     -127.828302     6807.521667 
15 Mar 2012 06:11:00.000     1154.876931     -376.717316     6871.459099 
